BRANCH_ID,BRANCH_NAME,CREATION_DATE,CREDIT_LIMIT,ACTIVATED,STATUS,STATUS_NAME,DELINQUENCY,LAST_STATEMENT_DATE,PRODUCT_NAME,LEDGER_BALANCE,AVAILABLE_LIMIT,GENDER,DOB,CUSTOMER_TYPE,RIMNO,CLOSURE_DATE,OVERDUEAMOUNT,NO_OF_CYCLES,FIRST_REPLACED_CARD,SECOND_REPLACED_CARD,THIRD_REPLACED_CARD,Card account status ,DOB_WAS_MISSING,CUSTOMER_ID
4,Mansoura,2022-08-15,200000,I,CLSC,Closed by Customer,0,2026-04-16,Platinum Credit Card,69587.31,130215.12,M,1983-10-29,Secondary,100084,2026-04-23,0.0,45,,,,CLSC,0,85
9,Ismailia,2018-10-30,100000,I,CLSB,Closed by Bank,0,2026-05-01,Cashback Card,63390.59,36168.18,F,1967-02-01,Secondary,100086,2026-03-10,0.0,91,,,,CLSB,0,87
8,Zagazig,2020-08-29,75000,A,SUSP,Profit Suspended,120,2026-04-17,Cashback Card,39619.8,34948.73,M,1964-10-13,Primary,100087,,43510.54,69,,,,SUSP,0,88
8,Zagazig,2019-07-31,20000,A,LOST,Lost,0,2026-04-26,Travel Rewards Card,12901.13,6981.9,F,1963-05-18,Primary,100091,,0.0,82,,,,LOST,0,92
10,Suez,2018-09-16,100000,I,CNCD,Cancelled,0,2026-04-18,World Elite Card,55788.62,43822.85,M,1969-12-05,Secondary,100093,,0.0,92,,,,CNCD,0,94
2,Giza,2023-06-28,200000,I,CLSC,Closed by Customer,0,2026-04-20,Travel Rewards Card,142387.32,57497.19,F,1997-05-25,Primary,100095,2026-04-27,0.0,34,,,,CLSC,0,96
2,Giza,2022-02-13,150000,A,WROF,Write Off,180,2026-04-25,Cashback Card,99261.13,50398.02,F,1990-10-04,Secondary,100096,2026-04-12,53588.79,51,,,,WROF,0,97
9,Ismailia,2019-05-16,75000,I,CNCD,Cancelled,0,2026-05-01,Cashback Card,56026.6,18758.96,F,1974-10-14,Primary,100106,,0.0,84,,,,CNCD,0,107
6,Assiut,2020-01-14,15000,A,LOST,Lost,0,2026-04-26,Travel Rewards Card,14140.49,760.15,M,1960-04-10,Primary,100109,,0.0,76,,,,LOST,0,110
7,Luxor,2021-10-28,15000,A,WROF,Write Off,180,2026-04-24,Cashback Card,264.58,14477.44,M,1980-05-07,Primary,100110,2026-03-07,4251.46,54,,,,WROF,0,111
4,Mansoura,2020-05-15,15000,I,CLSB,Closed by Bank,0,2026-04-25,World Elite Card,12535.58,2355.69,M,1973-07-09,Primary,100113,2026-04-25,0.0,72,,,,CLSB,0,114
3,Alexandria,2023-12-22,20000,I,CLSC,Closed by Customer,0,2026-04-30,Cashback Card,18922.54,825.53,M,1977-01-20,Primary,100114,2026-03-16,0.0,28,,,,CLSC,0,115
9,Ismailia,2021-09-07,15000,A,FRAD,Fraud,0,2026-04-18,Gold Credit Card,9282.96,5653.09,F,1976-11-23,Primary,100126,,0.0,56,,,,FRAD,0,127
6,Assiut,2023-06-15,20000,A,FRAD,Fraud,0,2026-04-29,Titanium Credit Card,7749.31,11922.22,M,1994-05-14,Secondary,100127,,0.0,35,,,,FRAD,0,128
9,Ismailia,2023-11-27,5000,A,SUSP,Profit Suspended,120,2026-04-17,Cashback Card,2649.53,1971.22,F,1997-06-17,Primary,100128,,2852.36,29,,,,SUSP,0,129
1,Cairo Main,2023-08-19,50000,A,SUSP,Profit Suspended,120,2026-05-01,Titanium Credit Card,38485.71,11402.62,F,1977-10-13,Primary,100133,,3847.34,32,,,,SUSP,0,134
3,Alexandria,2018-06-06,30000,I,CNCD,Cancelled,0,2026-04-24,Business Credit Card,17705.6,11904.97,F,1966-03-04,Primary,100134,,0.0,96,,,,CNCD,0,135
5,Tanta,2019-09-05,150000,A,SUSP,Profit Suspended,120,2026-04-28,Travel Rewards Card,39784.17,109973.6,M,1969-09-03,Primary,100135,,29050.35,81,,,,SUSP,0,136
6,Assiut,2024-05-26,75000,A,WROF,Write Off,180,2026-04-21,Platinum Credit Card,39824.87,34791.53,F,1970-10-16,Secondary,100137,2026-03-02,26467.05,23,,,,WROF,0,138
6,Assiut,2023-10-13,75000,I,CLSD,Closed,0,2026-04-18,Business Credit Card,59391.77,15383.14,M,1973-11-28,Primary,100141,2026-03-18,0.0,31,,,,CLSD,0,142
5,Tanta,2022-02-16,75000,I,CNCD,Cancelled,0,2026-04-26,Travel Rewards Card,61369.03,13361.95,F,1965-08-01,Primary,100142,,0.0,51,,,,CNCD,0,143
9,Ismailia,2018-12-05,75000,I,CLSC,Closed by Customer,0,2026-04-30,Gold Credit Card,3164.66,71348.62,M,1971-12-18,Primary,100143,2026-04-02,0.0,90,,,,CLSC,0,144
7,Luxor,2018-08-23,10000,A,SUSP,Profit Suspended,120,2026-04-22,Travel Rewards Card,6130.93,3864.5,M,1972-04-25,Primary,100145,,2024.77,93,,,,SUSP,0,146
1,Cairo Main,2018-10-03,20000,I,CNCD,Cancelled,0,2026-04-17,Cashback Card,18730.5,878.35,M,1965-08-30,Primary,100146,,0.0,92,,,,CNCD,0,147
3,Alexandria,2023-10-22,75000,I,CNCD,Cancelled,0,2026-04-23,Gold Credit Card,35966.2,38829.37,F,1982-05-21,Secondary,100148,,0.0,30,,,,CNCD,0,149
2,Giza,2021-04-03,75000,I,CLSB,Closed by Bank,0,2026-05-01,Travel Rewards Card,20385.35,54423.98,F,1962-04-09,Primary,100160,2026-03-12,0.0,61,,,,CLSB,0,161
8,Zagazig,2023-03-28,100000,I,CNCD,Cancelled,0,2026-04-27,World Elite Card,62326.71,37568.3,M,1983-02-02,Primary,100161,,0.0,37,,,,CNCD,0,162
6,Assiut,2022-02-06,15000,I,CLSB,Closed by Bank,0,2026-04-20,Titanium Credit Card,10850.77,3930.36,M,1985-01-08,Primary,100165,2026-03-27,0.0,51,,,,CLSB,0,166
8,Zagazig,2019-07-04,150000,A,WROF,Write Off,180,2026-05-01,Business Credit Card,73589.34,75959.05,M,1999-11-21,Primary,100179,2026-04-23,77948.26,83,,,,WROF,0,180
5,Tanta,2024-06-04,5000,I,CNCD,Cancelled,0,2026-04-18,World Elite Card,3338.48,1359.99,M,1986-02-16,Primary,100182,,0.0,23,,,,CNCD,0,183
9,Ismailia,2021-06-27,10000,I,CLSB,Closed by Bank,0,2026-04-23,World Elite Card,5452.21,4054.68,M,1999-10-28,Secondary,100183,2026-04-03,0.0,58,,,,CLSB,0,184
9,Ismailia,2019-04-22,20000,A,WROF,Write Off,180,2026-04-23,Business Credit Card,13739.91,5770.83,F,1979-10-27,Primary,100186,2026-03-02,9435.35,85,,,,WROF,0,187
2,Giza,2022-10-02,50000,I,CLSB,Closed by Bank,0,2026-04-21,Gold Credit Card,26055.34,23812.36,F,1962-01-12,Primary,100188,2026-04-12,0.0,43,,,,CLSB,0,189
9,Ismailia,2020-07-01,5000,I,CLSC,Closed by Customer,0,2026-04-22,Classic Credit Card,409.83,4227.6,F,1965-09-17,Primary,100190,2026-03-07,0.0,71,,,,CLSC,0,191
7,Luxor,2023-12-11,15000,A,SUSP,Profit Suspended,120,2026-04-21,Travel Rewards Card,6877.38,7821.07,M,1984-12-30,Primary,100197,,821.82,29,,,,SUSP,0,198
4,Mansoura,2020-05-05,50000,I,CLSC,Closed by Customer,0,2026-04-25,World Elite Card,20744.33,28858.38,M,1981-07-03,Primary,100199,2026-04-15,0.0,72,,,,CLSC,0,200
10,Suez,2020-06-25,15000,A,LOST,Lost,0,2026-04-17,Classic Credit Card,385.18,14608.86,F,1998-10-05,Primary,100202,,0.0,71,,,,LOST,0,203
10,Suez,2024-05-10,75000,I,CLSB,Closed by Bank,0,2026-05-01,Cashback Card,47366.85,27370.41,M,1970-10-14,Primary,100212,2026-04-28,0.0,24,,,,CLSB,0,213
3,Alexandria,2021-02-04,75000,I,CLSD,Closed,0,2026-04-22,World Elite Card,33904.77,41066.89,F,1979-07-01,Secondary,100219,2026-04-02,0.0,63,,,,CLSD,0,220
9,Ismailia,2021-11-27,100000,I,CLSD,Closed,0,2026-04-28,Gold Credit Card,53501.28,46398.12,F,1981-08-30,Primary,100229,2026-03-06,0.0,53,,,,CLSD,0,230
6,Assiut,2019-03-24,15000,I,CLSD,Closed,0,2026-04-17,Titanium Credit Card,9759.08,4797.59,M,1989-01-24,Primary,100230,2026-03-19,0.0,86,,,,CLSD,0,231
9,Ismailia,2019-04-09,200000,A,SUSP,Profit Suspended,120,2026-04-27,Gold Credit Card,155980.59,43832.78,F,1982-11-30,Secondary,100239,,94471.0,85,,,,SUSP,0,240
9,Ismailia,2022-10-08,10000,I,CLSB,Closed by Bank,0,2026-04-26,Titanium Credit Card,7121.28,2408.48,F,1969-10-20,Primary,100240,2026-04-18,0.0,43,,,,CLSB,0,241
2,Giza,2020-08-28,20000,I,CNCD,Cancelled,0,2026-04-16,Cashback Card,14302.6,5638.5,M,1994-10-16,Secondary,100241,,0.0,69,,,,CNCD,0,242
6,Assiut,2021-02-25,200000,I,CNCD,Cancelled,0,2026-04-21,Platinum Credit Card,12402.83,187472.59,F,1983-11-16,Primary,100242,,0.0,63,,,,CNCD,0,243
2,Giza,2024-03-16,200000,I,CLSC,Closed by Customer,0,2026-04-22,World Elite Card,170374.52,29179.46,M,1971-02-17,Primary,100254,2026-03-15,0.0,25,,,,CLSC,0,255
7,Luxor,2023-11-16,10000,I,CLSD,Closed,0,2026-04-28,World Elite Card,4071.26,5747.05,F,1972-03-14,Primary,100262,2026-04-02,0.0,29,,,,CLSD,0,263
5,Tanta,2018-11-16,200000,I,CLSC,Closed by Customer,0,2026-04-19,Cashback Card,64392.57,135198.03,M,1997-01-19,Primary,100265,2026-03-12,0.0,90,,,,CLSC,0,266
7,Luxor,2023-03-21,30000,A,WROF,Write Off,180,2026-04-18,World Elite Card,26802.48,2821.6,F,1963-02-03,Primary,100266,2026-03-07,7491.22,37,,,,WROF,0,267
1,Cairo Main,2021-09-04,15000,I,CLSB,Closed by Bank,0,2026-04-25,Gold Credit Card,2546.85,12425.35,F,1969-08-23,Primary,100274,2026-03-10,0.0,56,,,,CLSB,0,275
3,Alexandria,2022-07-15,100000,I,CLSC,Closed by Customer,0,2026-04-28,Titanium Credit Card,15390.52,84599.57,M,1961-05-24,Primary,100275,2026-03-30,0.0,46,,,,CLSC,0,276
10,Suez,2024-12-02,20000,I,CLSD,Closed,0,2026-04-17,World Elite Card,18110.56,1449.59,F,1987-10-10,Primary,100279,2026-04-26,0.0,17,,,,CLSD,0,280
1,Cairo Main,2019-08-29,200000,I,CLSB,Closed by Bank,0,2026-04-26,Platinum Credit Card,176197.02,23649.72,F,1960-12-25,Primary,100286,2026-04-06,0.0,81,,,,CLSB,0,287
2,Giza,2021-05-21,50000,A,SUSP,Profit Suspended,120,2026-04-28,Platinum Credit Card,30910.21,18821.45,F,1975-02-05,Primary,100287,,4552.95,60,,,,SUSP,0,288
10,Suez,2020-01-16,200000,I,CLSC,Closed by Customer,0,2026-04-29,Cashback Card,7534.4,191971.58,M,1961-06-14,Primary,100289,2026-04-28,0.0,76,,,,CLSC,0,290
5,Tanta,2019-03-19,5000,A,LOST,Lost,0,2026-04-20,Classic Credit Card,1884.53,3065.04,F,1995-04-21,Secondary,100291,,0.0,86,,,,LOST,0,292
1,Cairo Main,2020-12-05,10000,A,WROF,Write Off,180,2026-04-21,Gold Credit Card,6592.83,3198.63,F,1974-04-18,Primary,100293,2026-04-18,1505.8,65,,,,WROF,0,294
1,Cairo Main,2019-10-14,10000,I,CLSC,Closed by Customer,0,2026-04-29,World Elite Card,7529.74,2233.68,M,1983-02-11,Primary,100309,2026-03-24,0.0,79,,,,CLSC,0,310
4,Mansoura,2023-06-26,200000,I,CLSB,Closed by Bank,0,2026-04-28,Business Credit Card,161555.51,38333.97,F,1976-09-15,Primary,100311,2026-04-03,0.0,34,,,,CLSB,0,312
1,Cairo Main,2018-02-06,100000,A,SUSP,Profit Suspended,120,2026-04-30,Platinum Credit Card,-1151.04,98479.26,M,1998-10-14,Primary,100313,,25574.63,100,,,,SUSP,0,314
6,Assiut,2019-06-13,10000,A,SUSP,Profit Suspended,120,2026-04-29,Travel Rewards Card,6987.52,2805.93,M,1973-12-31,Primary,100325,,5251.25,83,,,,SUSP,0,326
5,Tanta,2023-12-31,200000,A,WROF,Write Off,180,2026-04-24,Classic Credit Card,55795.45,143914.59,M,1994-08-06,Primary,100328,2026-04-03,39601.46,28,,,,WROF,0,329
6,Assiut,2024-12-21,30000,I,CNCD,Cancelled,0,2026-04-30,Gold Credit Card,2991.06,26932.53,M,1979-08-20,Primary,100335,,0.0,16,,,,CNCD,0,336
7,Luxor,2023-05-13,75000,I,CNCD,Cancelled,0,2026-04-27,Platinum Credit Card,45030.03,29502.33,M,1990-12-12,Primary,100336,,0.0,36,,,,CNCD,0,337
9,Ismailia,2024-12-13,200000,A,SUSP,Profit Suspended,120,2026-04-18,Business Credit Card,48752.83,150879.97,M,1994-06-04,Primary,100344,,19481.33,16,,,,SUSP,0,345
6,Assiut,2021-04-10,150000,A,WROF,Write Off,180,2026-04-17,Cashback Card,80403.81,69513.37,M,1975-12-06,Primary,100345,2026-03-13,86504.42,61,,,,WROF,0,346
7,Luxor,2024-07-24,100000,I,CNCD,Cancelled,0,2026-04-19,Platinum Credit Card,81359.34,18442.73,M,1997-08-17,Primary,100348,,0.0,21,,,,CNCD,0,349
3,Alexandria,2024-02-01,50000,A,LOST,Lost,0,2026-04-22,Gold Credit Card,27633.12,22204.88,F,1982-08-08,Primary,100351,,0.0,27,,,,LOST,0,352
5,Tanta,2022-09-27,5000,I,CLSB,Closed by Bank,0,2026-04-28,Gold Credit Card,4618.84,267.23,M,1999-05-12,Primary,100352,2026-03-28,0.0,43,,,,CLSB,0,353
8,Zagazig,2019-09-27,5000,A,WROF,Write Off,180,2026-04-26,Platinum Credit Card,2845.09,1812.04,M,1991-11-01,Secondary,100358,2026-03-31,2197.22,80,,,,WROF,0,359
3,Alexandria,2020-10-28,150000,I,CLSB,Closed by Bank,0,2026-04-16,Gold Credit Card,68411.87,81459.54,F,1995-08-17,Primary,100365,2026-03-04,0.0,67,,,,CLSB,0,366
3,Alexandria,2020-06-19,15000,I,CNCD,Cancelled,0,2026-04-24,Travel Rewards Card,12771.29,1806.83,F,1983-12-06,Secondary,100368,,0.0,71,,,,CNCD,0,369
3,Alexandria,2022-05-27,20000,A,LOST,Lost,0,2026-04-19,World Elite Card,-1851.75,17988.32,M,1976-05-29,Primary,100377,,0.0,47,,,,LOST,0,378
3,Alexandria,2023-10-01,5000,I,CLSC,Closed by Customer,0,2026-04-24,Platinum Credit Card,1819.8,2952.92,F,1966-01-16,Primary,100385,2026-04-23,0.0,31,,,,CLSC,0,386
9,Ismailia,2023-10-30,5000,I,CLSD,Closed,0,2026-04-19,Travel Rewards Card,4003.49,713.14,F,1965-04-14,Primary,100392,2026-03-22,0.0,30,,,,CLSD,0,393
3,Alexandria,2024-09-24,75000,I,CLSC,Closed by Customer,0,2026-04-21,Gold Credit Card,359.13,74264.34,M,1981-02-26,Primary,100396,2026-03-31,0.0,19,,,,CLSC,0,397
7,Luxor,2023-11-05,30000,A,SUSP,Profit Suspended,120,2026-04-27,Classic Credit Card,9666.69,20113.82,F,1987-07-17,Primary,100397,,16287.09,30,,,,SUSP,0,398
4,Mansoura,2024-07-07,10000,I,CLSB,Closed by Bank,0,2026-04-28,Cashback Card,8397.02,1133.44,F,1977-01-07,Primary,100410,2026-04-19,0.0,22,,,,CLSB,0,411
3,Alexandria,2019-09-05,100000,A,SUSP,Profit Suspended,120,2026-04-30,Classic Credit Card,45458.8,54331.4,F,1995-11-20,Secondary,100413,,53270.21,81,,,,SUSP,0,414
2,Giza,2021-10-02,30000,I,CLSC,Closed by Customer,0,2026-04-23,Cashback Card,26421.48,3536.49,F,1980-03-06,Primary,100415,2026-04-15,0.0,55,,,,CLSC,0,416
3,Alexandria,2019-02-26,10000,I,CLSC,Closed by Customer,0,2026-04-18,Gold Credit Card,-216.76,9471.22,M,1977-10-23,Primary,100420,2026-03-31,0.0,87,,,,CLSC,0,421
1,Cairo Main,2022-10-30,30000,A,WROF,Write Off,180,2026-04-29,Titanium Credit Card,14567.71,15302.25,F,1994-05-10,Primary,100426,2026-04-06,13452.63,42,,,,WROF,0,427
7,Luxor,2019-10-31,75000,I,CNCD,Cancelled,0,2026-04-19,Travel Rewards Card,63697.01,11183.68,M,1971-03-18,Primary,100427,,0.0,79,,,,CNCD,0,428
2,Giza,2021-01-07,15000,I,CLSB,Closed by Bank,0,2026-04-28,Business Credit Card,8369.83,6509.0,M,1972-08-27,Primary,100430,2026-04-22,0.0,64,,,,CLSB,0,431
7,Luxor,2023-08-04,50000,A,SUSP,Profit Suspended,120,2026-04-30,Business Credit Card,36779.57,12960.99,M,1973-12-22,Primary,100431,,14986.99,33,,,,SUSP,0,432
1,Cairo Main,2023-03-03,10000,I,CLSC,Closed by Customer,0,2026-04-18,Titanium Credit Card,2343.42,7587.18,F,1968-12-07,Primary,100433,2026-03-04,0.0,38,,,,CLSC,0,434
6,Assiut,2019-11-17,30000,I,CNCD,Cancelled,0,2026-04-26,Gold Credit Card,13110.28,16776.3,M,1960-09-03,Primary,100435,,0.0,78,,,,CNCD,0,436
2,Giza,2023-06-22,20000,I,CLSB,Closed by Bank,0,2026-04-17,Cashback Card,10988.02,8630.55,M,1965-08-23,Primary,100437,2026-04-15,0.0,34,,,,CLSB,0,438
9,Ismailia,2020-01-30,5000,I,CNCD,Cancelled,0,2026-04-21,Cashback Card,2538.78,2376.39,M,1977-01-01,Secondary,100440,,0.0,76,,,,CNCD,0,441
9,Ismailia,2024-08-14,30000,I,CLSC,Closed by Customer,0,2026-05-01,Classic Credit Card,19123.32,10572.28,M,1987-12-28,Secondary,100443,2026-03-31,0.0,20,,,,CLSC,0,444
1,Cairo Main,2021-02-04,150000,A,SUSP,Profit Suspended,120,2026-04-27,Platinum Credit Card,-1286.07,148669.63,F,1994-08-10,Primary,100450,,26541.25,63,,,,SUSP,0,451
10,Suez,2020-08-12,30000,I,CLSB,Closed by Bank,0,2026-04-27,World Elite Card,5999.94,23948.17,F,1971-03-17,Secondary,100451,2026-04-09,0.0,69,,,,CLSB,0,452
3,Alexandria,2023-08-20,20000,A,LOST,Lost,0,2026-04-20,Platinum Credit Card,4947.89,14640.63,F,1974-08-29,Primary,100454,,0.0,32,,,,LOST,0,455
4,Mansoura,2024-11-28,150000,A,SUSP,Profit Suspended,120,2026-04-26,Titanium Credit Card,118198.07,31776.24,F,1985-03-04,Primary,100457,,59540.61,17,,,,SUSP,0,458
2,Giza,2022-08-22,75000,I,CLSB,Closed by Bank,0,2026-04-18,Cashback Card,38882.84,35799.89,F,1990-02-17,Primary,100458,2026-04-21,0.0,44,,,,CLSB,0,459
2,Giza,2018-08-12,20000,A,WROF,Write Off,180,2026-04-23,Platinum Credit Card,11960.24,7870.05,F,1993-03-05,Primary,100460,2026-04-10,937.55,93,,,,WROF,0,461
5,Tanta,2023-08-16,30000,I,CLSC,Closed by Customer,0,2026-04-25,Classic Credit Card,-598.77,29137.62,M,1970-08-05,Secondary,100466,2026-03-29,0.0,32,,,,CLSC,0,467
7,Luxor,2024-05-31,200000,I,CLSB,Closed by Bank,0,2026-04-20,Classic Credit Card,51834.3,147688.63,F,1987-06-06,Secondary,100475,2026-03-23,0.0,23,,,,CLSB,0,476
9,Ismailia,2018-06-10,150000,I,CLSC,Closed by Customer,0,2026-04-21,Travel Rewards Card,17764.3,131785.94,F,1977-09-29,Primary,100476,2026-03-18,0.0,96,,,,CLSC,0,477
3,Alexandria,2018-01-15,200000,A,FRAD,Fraud,0,2026-04-18,World Elite Card,136733.51,63118.01,F,1969-02-05,Primary,100482,,0.0,100,,,,FRAD,0,483
8,Zagazig,2020-06-07,200000,I,CLSD,Closed,0,2026-04-23,Business Credit Card,169938.54,29851.43,F,1970-09-02,Primary,100483,2026-04-02,0.0,71,,,,CLSD,0,484
6,Assiut,2018-10-05,75000,A,SUSP,Profit Suspended,120,2026-04-26,Gold Credit Card,67925.51,6820.87,M,1976-12-30,Primary,100487,,9677.91,92,,,,SUSP,0,488
7,Luxor,2021-07-20,30000,I,CLSC,Closed by Customer,0,2026-04-20,Cashback Card,19627.24,9895.9,F,1987-04-24,Primary,100489,2026-04-07,0.0,58,,,,CLSC,0,490
2,Giza,2021-05-14,150000,A,WROF,Write Off,180,2026-04-27,Cashback Card,-14069.96,135801.13,F,1973-10-21,Primary,100492,2026-03-06,87183.86,60,,,,WROF,0,493
1,Cairo Main,2019-12-21,20000,I,CLSB,Closed by Bank,0,2026-04-16,Cashback Card,9052.7,10699.54,F,1997-04-28,Primary,100493,2026-03-12,0.0,77,,,,CLSB,0,494
1,Cairo Main,2018-04-29,100000,I,CNCD,Cancelled,0,2026-04-24,Classic Credit Card,83606.09,15903.73,M,1965-11-01,Primary,100504,,0.0,97,,,,CNCD,0,505
3,Alexandria,2023-04-03,10000,I,CLSC,Closed by Customer,0,2026-04-26,Business Credit Card,1300.38,8406.11,F,1964-03-02,Secondary,100506,2026-03-04,0.0,37,,,,CLSC,0,507
3,Alexandria,2019-09-04,100000,I,CLSC,Closed by Customer,0,2026-04-29,World Elite Card,70445.86,29498.84,F,1989-08-23,Primary,100513,2026-03-30,0.0,81,,,,CLSC,0,514
10,Suez,2021-06-01,75000,I,CLSB,Closed by Bank,0,2026-04-20,Cashback Card,11692.71,62809.19,M,1995-08-19,Secondary,100514,2026-04-17,0.0,59,,,,CLSB,0,515
5,Tanta,2022-02-21,150000,A,WROF,Write Off,180,2026-04-20,Classic Credit Card,-14302.12,135303.82,F,1962-10-19,Secondary,100515,2026-04-18,16053.02,51,,,,WROF,0,516
3,Alexandria,2018-07-31,30000,I,CLSD,Closed,0,2026-05-01,Classic Credit Card,12829.27,17131.43,M,1985-09-11,Primary,100524,2026-04-18,0.0,94,,,,CLSD,0,525
9,Ismailia,2021-06-14,100000,A,LOST,Lost,0,2026-04-20,Business Credit Card,86141.32,13505.16,F,1988-11-10,Primary,100543,,0.0,59,,,,LOST,0,544
7,Luxor,2019-10-09,5000,I,CLSB,Closed by Bank,0,2026-04-28,Business Credit Card,673.35,4009.71,M,1994-11-19,Secondary,100549,2026-04-21,0.0,79,,,,CLSB,0,550
9,Ismailia,2024-12-10,50000,I,CNCD,Cancelled,0,2026-04-28,Titanium Credit Card,14705.1,35084.64,F,1964-04-16,Primary,100552,,0.0,16,,,,CNCD,0,553
4,Mansoura,2020-06-22,10000,I,CLSC,Closed by Customer,0,2026-04-30,Business Credit Card,5864.93,3887.49,F,1976-11-04,Primary,100556,2026-03-29,0.0,71,,,,CLSC,0,557
3,Alexandria,2022-03-10,15000,I,CNCD,Cancelled,0,2026-04-25,Business Credit Card,5252.89,9684.85,F,1977-05-17,Primary,100557,,0.0,50,,,,CNCD,0,558
3,Alexandria,2024-11-09,15000,I,CNCD,Cancelled,0,2026-04-21,Titanium Credit Card,10743.34,3809.37,F,1995-06-01,Primary,100559,,0.0,17,,,,CNCD,0,560
8,Zagazig,2018-12-07,150000,I,CLSD,Closed,0,2026-04-19,Classic Credit Card,55992.29,93748.18,M,1970-10-15,Primary,100562,2026-03-14,0.0,90,,,,CLSD,0,563
10,Suez,2022-02-06,50000,I,CLSD,Closed,0,2026-04-20,Platinum Credit Card,23432.11,26441.33,M,1961-10-31,Secondary,100566,2026-04-25,0.0,51,,,,CLSD,0,567
4,Mansoura,2023-10-30,50000,I,CLSB,Closed by Bank,0,2026-04-25,Travel Rewards Card,41947.8,7661.65,F,1997-06-14,Primary,100572,2026-03-10,0.0,30,,,,CLSB,0,573
8,Zagazig,2021-05-30,200000,I,CNCD,Cancelled,0,2026-04-25,Platinum Credit Card,95523.79,104209.33,F,1980-07-17,Primary,100573,,0.0,59,,,,CNCD,0,574
4,Mansoura,2018-06-18,50000,I,CLSC,Closed by Customer,0,2026-04-19,Platinum Credit Card,37994.61,11652.57,F,1965-03-30,Primary,100575,2026-04-21,0.0,95,,,,CLSC,0,576
