BRANCH_ID,BRANCH_NAME,CREATION_DATE,CREDIT_LIMIT,ACTIVATED,STATUS,STATUS_NAME,DELINQUENCY,LAST_STATEMENT_DATE,PRODUCT_NAME,LEDGER_BALANCE,AVAILABLE_LIMIT,GENDER,DOB,CUSTOMER_TYPE,RIMNO,CLOSURE_DATE,OVERDUEAMOUNT,NO_OF_CYCLES,FIRST_REPLACED_CARD,SECOND_REPLACED_CARD,THIRD_REPLACED_CARD,Card account status ,DOB_WAS_MISSING,CUSTOMER_ID
8,Zagazig,2024-10-15,75000,I,CLSB,Closed by Bank,0,2026-02-21,Gold Credit Card,26735.92,47910.35,M,1982-09-04,Primary,100103,2026-01-30,0.0,16,,,,CLSB,0,104
9,Ismailia,2019-09-26,100000,A,LOST,Lost,0,2026-02-19,Titanium Credit Card,32527.87,67283.62,F,1969-07-17,Primary,100107,,0.0,78,,,,LOST,0,108
2,Giza,2022-12-20,75000,I,CLSC,Closed by Customer,0,2026-02-28,Business Credit Card,-1850.7,72761.92,F,1972-03-16,Primary,100111,2026-02-11,0.0,38,,,,CLSC,0,112
4,Mansoura,2020-05-15,15000,A,SUSP,Profit Suspended,120,2026-02-27,World Elite Card,-790.73,14050.06,M,1973-07-09,Primary,100113,,5333.75,70,,,,SUSP,0,114
1,Cairo Main,2023-08-19,50000,I,CNCD,Cancelled,0,2026-02-19,Titanium Credit Card,39799.58,9893.38,F,1977-10-13,Primary,100133,,0.0,30,,,,CNCD,0,134
5,Tanta,2019-09-05,150000,A,LOST,Lost,0,2026-02-27,Travel Rewards Card,31015.18,118874.12,M,1969-09-03,Primary,100135,,0.0,78,,,,LOST,0,136
6,Assiut,2024-05-26,75000,A,LOST,Lost,0,2026-02-21,Platinum Credit Card,12855.2,61855.64,F,1970-10-16,Secondary,100137,,0.0,21,,,,LOST,0,138
1,Cairo Main,2018-10-03,20000,I,CLSB,Closed by Bank,0,2026-02-15,Cashback Card,239.36,19371.25,M,1965-08-30,Primary,100146,2026-02-04,0.0,90,,,,CLSB,0,147
6,Assiut,2018-11-11,200000,I,CLSB,Closed by Bank,0,2026-02-19,Platinum Credit Card,91040.65,108661.9,F,1979-11-30,Primary,100147,2026-01-07,0.0,88,,,,CLSB,0,148
4,Mansoura,2024-03-06,30000,I,CLSC,Closed by Customer,0,2026-02-25,Platinum Credit Card,14926.05,14933.66,M,1988-06-26,Primary,100155,2026-01-19,0.0,24,,,,CLSC,0,156
7,Luxor,2018-05-05,100000,A,FRAD,Fraud,0,2026-02-18,World Elite Card,21720.3,77858.96,M,1987-09-23,Primary,100157,,0.0,95,,,,FRAD,0,158
9,Ismailia,2019-09-03,200000,A,LOST,Lost,0,2026-03-01,Platinum Credit Card,7680.1,192256.37,F,1980-07-01,Primary,100166,,0.0,79,,,,LOST,0,167
10,Suez,2018-04-20,200000,I,CLSB,Closed by Bank,0,2026-02-15,Business Credit Card,66853.3,132731.04,M,1973-10-19,Primary,100168,2026-02-23,0.0,95,,,,CLSB,0,169
10,Suez,2022-04-07,15000,I,CLSB,Closed by Bank,0,2026-02-21,Titanium Credit Card,6001.52,8680.45,M,1994-09-30,Primary,100169,2026-01-21,0.0,47,,,,CLSB,0,170
3,Alexandria,2020-04-15,75000,A,SUSP,Profit Suspended,120,2026-02-22,Business Credit Card,39806.72,34762.15,M,1978-07-10,Primary,100170,,41691.84,71,,,,SUSP,0,171
7,Luxor,2019-12-11,100000,I,CLSD,Closed,0,2026-02-27,Cashback Card,6179.05,93482.13,F,1974-01-27,Secondary,100171,2026-02-09,0.0,75,,,,CLSD,0,172
10,Suez,2024-07-31,20000,I,CNCD,Cancelled,0,2026-02-18,Titanium Credit Card,503.74,19267.32,M,1993-03-26,Primary,100175,,0.0,19,,,,CNCD,0,176
8,Zagazig,2018-08-25,150000,I,CLSB,Closed by Bank,0,2026-02-14,Business Credit Card,101720.24,48072.7,F,1985-04-18,Secondary,100187,2026-01-10,0.0,91,,,,CLSB,0,188
4,Mansoura,2020-06-08,5000,A,LOST,Lost,0,2026-03-01,Platinum Credit Card,-275.59,4535.92,F,1984-03-18,Primary,100193,,0.0,69,,,,LOST,0,194
7,Luxor,2023-12-11,15000,I,CLSC,Closed by Customer,0,2026-02-16,Travel Rewards Card,274.28,14539.48,M,1984-12-30,Primary,100197,2026-02-04,0.0,27,,,,CLSC,0,198
8,Zagazig,2018-01-28,150000,I,CLSB,Closed by Bank,0,2026-02-21,Travel Rewards Card,55325.88,94261.43,F,1960-09-14,Secondary,100206,2026-01-27,0.0,98,,,,CLSB,0,207
7,Luxor,2022-03-09,75000,I,CLSB,Closed by Bank,0,2026-03-01,Business Credit Card,25752.06,49237.47,F,1963-07-18,Primary,100208,2026-02-07,0.0,48,,,,CLSB,0,209
7,Luxor,2022-03-25,150000,I,CLSD,Closed,0,2026-02-23,Business Credit Card,102809.33,46921.05,M,1977-01-04,Primary,100209,2026-03-01,0.0,47,,,,CLSD,0,210
10,Suez,2023-02-19,10000,I,CLSC,Closed by Customer,0,2026-02-18,Platinum Credit Card,4176.59,5775.92,F,1968-10-08,Secondary,100220,2026-02-19,0.0,36,,,,CLSC,0,221
1,Cairo Main,2019-03-05,30000,I,CLSC,Closed by Customer,0,2026-02-14,Travel Rewards Card,15248.94,14447.15,M,1981-08-27,Primary,100228,2026-01-21,0.0,85,,,,CLSC,0,229
4,Mansoura,2021-02-14,10000,A,SUSP,Profit Suspended,120,2026-02-19,Gold Credit Card,7893.29,2050.44,F,1969-03-25,Primary,100232,,3041.24,61,,,,SUSP,0,233
1,Cairo Main,2020-06-22,30000,I,CLSB,Closed by Bank,0,2026-02-19,Classic Credit Card,15053.73,14851.29,F,1995-09-13,Primary,100238,2026-01-18,0.0,69,,,,CLSB,0,239
9,Ismailia,2019-04-09,200000,A,WROF,Write Off,180,2026-02-26,Gold Credit Card,95723.7,103966.87,F,1982-11-30,Secondary,100239,2026-02-03,88558.75,83,,,,WROF,0,240
9,Ismailia,2022-10-08,10000,I,CNCD,Cancelled,0,2026-02-18,Titanium Credit Card,1483.91,8441.4,F,1969-10-20,Primary,100240,,0.0,41,,,,CNCD,0,241
6,Assiut,2021-02-25,200000,I,CLSC,Closed by Customer,0,2026-02-18,Platinum Credit Card,143496.4,56325.65,F,1983-11-16,Primary,100242,2026-02-23,0.0,61,,,,CLSC,0,243
7,Luxor,2020-05-17,100000,I,CLSC,Closed by Customer,0,2026-02-21,World Elite Card,2901.9,96982.64,F,1996-12-31,Primary,100246,2026-01-22,0.0,70,,,,CLSC,0,247
6,Assiut,2018-07-18,5000,I,CLSD,Closed,0,2026-02-17,Gold Credit Card,1565.32,3297.55,M,1990-08-13,Primary,100247,2026-02-06,0.0,92,,,,CLSD,0,248
4,Mansoura,2019-02-16,15000,I,CLSB,Closed by Bank,0,2026-02-27,Gold Credit Card,11380.05,3352.76,F,1963-11-21,Primary,100253,2026-02-11,0.0,85,,,,CLSB,0,254
1,Cairo Main,2021-07-20,15000,A,SUSP,Profit Suspended,120,2026-02-24,Travel Rewards Card,2230.05,12380.55,M,1976-03-13,Secondary,100256,,1717.08,56,,,,SUSP,0,257
9,Ismailia,2022-05-20,200000,I,CLSB,Closed by Bank,0,2026-02-18,Gold Credit Card,1294.66,198647.51,M,1974-08-28,Primary,100259,2026-02-01,0.0,46,,,,CLSB,0,260
3,Alexandria,2019-10-07,30000,A,SUSP,Profit Suspended,120,2026-02-15,Gold Credit Card,11529.19,18292.61,M,1976-06-29,Secondary,100263,,5754.9,77,,,,SUSP,0,264
7,Luxor,2022-03-06,100000,A,SUSP,Profit Suspended,120,2026-02-14,Gold Credit Card,-4749.73,94994.33,M,1991-06-09,Primary,100270,,51876.88,48,,,,SUSP,0,271
1,Cairo Main,2021-09-04,15000,I,CLSC,Closed by Customer,0,2026-02-28,Gold Credit Card,-670.63,14035.6,F,1969-08-23,Primary,100274,2026-01-26,0.0,54,,,,CLSC,0,275
1,Cairo Main,2022-10-14,15000,I,CLSD,Closed,0,2026-02-15,Cashback Card,11720.12,2972.34,F,1977-03-02,Primary,100278,2026-01-02,0.0,41,,,,CLSD,0,279
10,Suez,2024-12-02,20000,I,CLSB,Closed by Bank,0,2026-02-18,World Elite Card,15301.59,4253.49,F,1987-10-10,Primary,100279,2026-02-21,0.0,15,,,,CLSB,0,280
7,Luxor,2023-11-24,20000,A,LOST,Lost,0,2026-02-27,Classic Credit Card,13579.84,5998.87,F,1968-12-11,Primary,100280,,0.0,27,,,,LOST,0,281
10,Suez,2022-05-10,50000,I,CLSD,Closed,0,2026-02-19,Platinum Credit Card,34407.17,15328.27,F,1997-12-21,Secondary,100283,2026-01-10,0.0,46,,,,CLSD,0,284
1,Cairo Main,2019-08-29,200000,I,CLSB,Closed by Bank,0,2026-02-27,Platinum Credit Card,3956.16,196002.88,F,1960-12-25,Primary,100286,2026-01-02,0.0,79,,,,CLSB,0,287
6,Assiut,2022-03-18,10000,A,LOST,Lost,0,2026-02-25,Business Credit Card,4592.7,4980.88,F,1984-06-29,Primary,100292,,0.0,48,,,,LOST,0,293
6,Assiut,2024-11-18,100000,A,SUSP,Profit Suspended,120,2026-02-25,Classic Credit Card,79836.45,19804.96,F,1986-08-24,Primary,100294,,3041.63,15,,,,SUSP,0,295
9,Ismailia,2020-01-28,50000,I,CNCD,Cancelled,0,2026-02-20,Travel Rewards Card,46270.04,3309.18,F,1977-05-20,Primary,100298,,0.0,74,,,,CNCD,0,299
9,Ismailia,2022-09-15,10000,A,WROF,Write Off,180,2026-02-15,Travel Rewards Card,6171.06,3790.67,M,1995-01-24,Primary,100304,2026-02-09,5413.16,42,,,,WROF,0,305
6,Assiut,2021-05-26,30000,I,CNCD,Cancelled,0,2026-02-25,World Elite Card,-2739.41,27189.24,M,1996-08-31,Primary,100307,,0.0,58,,,,CNCD,0,308
5,Tanta,2022-05-03,5000,I,CLSB,Closed by Bank,0,2026-02-19,Platinum Credit Card,3460.59,1364.11,M,1961-03-25,Primary,100312,2026-01-03,0.0,46,,,,CLSB,0,313
2,Giza,2023-09-27,50000,A,WROF,Write Off,180,2026-02-27,World Elite Card,35722.13,13895.04,F,1960-04-30,Primary,100315,2026-02-16,1535.89,29,,,,WROF,0,316
3,Alexandria,2019-10-11,100000,A,SUSP,Profit Suspended,120,2026-02-20,Gold Credit Card,78219.81,21458.57,F,1985-11-06,Primary,100323,,4040.09,77,,,,SUSP,0,324
5,Tanta,2023-12-31,200000,I,CLSB,Closed by Bank,0,2026-02-26,Classic Credit Card,-9160.28,190743.51,M,1994-08-06,Primary,100328,2026-02-16,0.0,26,,,,CLSB,0,329
5,Tanta,2024-10-16,15000,I,CLSD,Closed,0,2026-02-22,Travel Rewards Card,10769.82,4214.28,M,1987-12-08,Primary,100330,2026-01-09,0.0,16,,,,CLSD,0,331
2,Giza,2020-08-04,100000,A,SUSP,Profit Suspended,120,2026-02-23,World Elite Card,91398.17,8588.83,M,1971-06-24,Secondary,100333,,27952.99,67,,,,SUSP,0,334
7,Luxor,2020-10-15,100000,A,SUSP,Profit Suspended,120,2026-02-25,Cashback Card,84751.1,15157.07,M,1989-09-06,Primary,100339,,9081.37,65,,,,SUSP,0,340
5,Tanta,2022-09-27,5000,I,CNCD,Cancelled,0,2026-02-21,Gold Credit Card,2782.97,1800.23,M,1999-05-12,Primary,100352,,0.0,41,,,,CNCD,0,353
9,Ismailia,2020-07-07,150000,I,CNCD,Cancelled,0,2026-03-01,Travel Rewards Card,49609.4,100253.44,F,1998-10-17,Secondary,100354,,0.0,68,,,,CNCD,0,355
6,Assiut,2018-08-09,5000,A,FRAD,Fraud,0,2026-02-25,World Elite Card,546.33,4090.24,F,1984-10-07,Secondary,100355,,0.0,92,,,,FRAD,0,356
9,Ismailia,2019-05-20,5000,I,CLSC,Closed by Customer,0,2026-02-28,Classic Credit Card,935.03,3862.76,M,1966-05-05,Primary,100369,2026-01-25,0.0,82,,,,CLSC,0,370
5,Tanta,2022-01-12,15000,A,LOST,Lost,0,2026-02-27,Cashback Card,2000.74,12501.39,F,1997-09-07,Primary,100374,,0.0,50,,,,LOST,0,375
3,Alexandria,2022-05-27,20000,I,CLSB,Closed by Bank,0,2026-02-24,World Elite Card,6349.24,13209.08,M,1976-05-29,Primary,100377,2026-02-13,0.0,45,,,,CLSB,0,378
6,Assiut,2023-04-08,100000,A,FRAD,Fraud,0,2026-02-21,Classic Credit Card,55850.4,44115.28,M,1977-05-29,Primary,100380,,0.0,35,,,,FRAD,0,381
5,Tanta,2019-09-08,15000,I,CLSB,Closed by Bank,0,2026-02-27,Platinum Credit Card,3222.57,11364.82,M,1969-06-27,Primary,100383,2026-03-01,0.0,78,,,,CLSB,0,384
7,Luxor,2019-03-21,5000,I,CLSD,Closed,0,2026-02-27,Titanium Credit Card,3611.65,912.0,M,1965-12-06,Primary,100388,2026-01-21,0.0,84,,,,CLSD,0,389
1,Cairo Main,2023-12-17,150000,I,CLSC,Closed by Customer,0,2026-02-21,Gold Credit Card,124210.18,25585.44,M,1999-05-17,Primary,100389,2026-02-11,0.0,26,,,,CLSC,0,390
9,Ismailia,2023-10-30,5000,I,CNCD,Cancelled,0,2026-02-20,Travel Rewards Card,159.16,4684.24,F,1965-04-14,Primary,100392,,0.0,28,,,,CNCD,0,393
5,Tanta,2024-01-13,200000,A,LOST,Lost,0,2026-02-17,World Elite Card,84300.96,115648.8,F,1999-04-20,Primary,100402,,0.0,25,,,,LOST,0,403
9,Ismailia,2023-08-21,50000,I,CLSD,Closed,0,2026-02-22,Travel Rewards Card,28006.03,21955.45,M,1961-06-17,Primary,100409,2026-02-19,0.0,30,,,,CLSD,0,410
7,Luxor,2023-01-21,15000,A,LOST,Lost,0,2026-02-14,Platinum Credit Card,166.09,14820.16,F,1972-07-17,Primary,100412,,0.0,37,,,,LOST,0,413
9,Ismailia,2022-08-23,15000,I,CLSB,Closed by Bank,0,2026-02-15,Platinum Credit Card,2588.41,12078.4,M,1980-03-13,Secondary,100419,2026-02-07,0.0,42,,,,CLSB,0,420
2,Giza,2024-12-06,15000,A,LOST,Lost,0,2026-02-16,Gold Credit Card,13357.32,1597.96,M,1971-10-10,Primary,100421,,0.0,15,,,,LOST,0,422
3,Alexandria,2019-11-30,5000,A,WROF,Write Off,180,2026-02-28,Classic Credit Card,1539.07,3458.72,F,1983-08-18,Secondary,100422,2026-01-08,2819.36,76,,,,WROF,0,423
6,Assiut,2024-01-20,20000,I,CLSB,Closed by Bank,0,2026-02-27,Gold Credit Card,10135.63,9720.09,F,1981-08-09,Primary,100424,2026-03-01,0.0,25,,,,CLSB,0,425
1,Cairo Main,2023-03-03,10000,A,WROF,Write Off,180,2026-02-20,Titanium Credit Card,3849.53,6036.93,F,1968-12-07,Primary,100433,2026-01-13,2608.44,36,,,,WROF,0,434
9,Ismailia,2020-11-03,100000,I,CLSB,Closed by Bank,0,2026-02-25,World Elite Card,28830.23,71029.68,M,1965-06-24,Secondary,100434,2026-02-25,0.0,64,,,,CLSB,0,435
3,Alexandria,2019-01-02,20000,A,SUSP,Profit Suspended,120,2026-02-28,Platinum Credit Card,13848.67,5910.99,F,1976-08-28,Primary,100436,,11941.44,87,,,,SUSP,0,437
9,Ismailia,2020-01-30,5000,I,CLSC,Closed by Customer,0,2026-02-15,Cashback Card,476.17,4265.73,M,1977-01-01,Secondary,100440,2026-02-13,0.0,74,,,,CLSC,0,441
3,Alexandria,2018-05-09,20000,I,CLSB,Closed by Bank,0,2026-02-17,Gold Credit Card,12834.54,6693.92,M,1968-01-05,Primary,100442,2026-01-16,0.0,95,,,,CLSB,0,443
3,Alexandria,2024-04-05,75000,A,SUSP,Profit Suspended,120,2026-02-16,Gold Credit Card,46625.2,27903.0,F,1985-01-18,Primary,100446,,27377.29,23,,,,SUSP,0,447
7,Luxor,2021-10-14,15000,A,LOST,Lost,0,2026-03-01,Business Credit Card,3656.11,10917.01,F,1982-08-21,Primary,100447,,0.0,53,,,,LOST,0,448
1,Cairo Main,2021-02-04,150000,A,SUSP,Profit Suspended,120,2026-02-25,Platinum Credit Card,25898.34,123679.12,F,1994-08-10,Primary,100450,,43178.69,61,,,,SUSP,0,451
7,Luxor,2022-06-04,15000,I,CLSB,Closed by Bank,0,2026-02-24,Platinum Credit Card,13546.82,1449.25,F,1972-12-30,Primary,100455,2026-01-03,0.0,45,,,,CLSB,0,456
4,Mansoura,2024-11-28,150000,I,CNCD,Cancelled,0,2026-02-27,Titanium Credit Card,26917.22,122743.48,F,1985-03-04,Primary,100457,,0.0,15,,,,CNCD,0,458
3,Alexandria,2024-11-29,100000,A,SUSP,Profit Suspended,120,2026-02-19,Platinum Credit Card,-1559.57,97978.5,M,1975-09-08,Primary,100459,,27016.07,15,,,,SUSP,0,460
2,Giza,2018-08-12,20000,A,LOST,Lost,0,2026-02-15,Platinum Credit Card,4115.31,15785.55,F,1993-03-05,Primary,100460,,0.0,91,,,,LOST,0,461
6,Assiut,2024-01-13,20000,I,CLSC,Closed by Customer,0,2026-02-15,Titanium Credit Card,5911.44,13976.62,F,1969-05-17,Primary,100461,2026-02-12,0.0,25,,,,CLSC,0,462
7,Luxor,2023-11-28,5000,A,SUSP,Profit Suspended,120,2026-02-28,World Elite Card,1774.46,3104.71,F,1986-02-24,Primary,100462,,1888.02,27,,,,SUSP,0,463
1,Cairo Main,2023-12-09,30000,I,CLSB,Closed by Bank,0,2026-02-18,Cashback Card,2042.06,27671.64,M,1971-02-05,Primary,100465,2026-02-10,0.0,27,,,,CLSB,0,466
5,Tanta,2023-08-16,30000,I,CNCD,Cancelled,0,2026-02-16,Classic Credit Card,14741.19,15044.19,M,1970-08-05,Secondary,100466,,0.0,30,,,,CNCD,0,467
8,Zagazig,2021-08-23,100000,A,WROF,Write Off,180,2026-02-22,Titanium Credit Card,85116.16,14481.16,M,1990-11-08,Primary,100474,2026-02-11,20971.12,55,,,,WROF,0,475
7,Luxor,2023-09-27,200000,I,CLSB,Closed by Bank,0,2026-02-22,Platinum Credit Card,106240.13,93692.92,F,1992-08-09,Primary,100480,2026-02-04,0.0,29,,,,CLSB,0,481
9,Ismailia,2020-05-03,200000,I,CLSC,Closed by Customer,0,2026-02-18,Cashback Card,139086.27,60619.27,M,1960-11-02,Secondary,100495,2026-01-05,0.0,70,,,,CLSC,0,496
5,Tanta,2021-03-06,200000,I,CLSC,Closed by Customer,0,2026-02-21,Titanium Credit Card,42973.9,156940.05,F,1966-05-08,Secondary,100503,2026-01-19,0.0,60,,,,CLSC,0,504
3,Alexandria,2023-04-03,10000,I,CLSB,Closed by Bank,0,2026-02-19,Business Credit Card,3655.53,6277.28,F,1964-03-02,Secondary,100506,2026-02-26,0.0,35,,,,CLSB,0,507
5,Tanta,2022-05-25,15000,I,CNCD,Cancelled,0,2026-02-20,Cashback Card,4190.58,10712.32,F,1976-04-20,Primary,100507,,0.0,45,,,,CNCD,0,508
10,Suez,2023-02-05,150000,A,WROF,Write Off,180,2026-02-27,Travel Rewards Card,59557.58,90013.25,F,1968-01-24,Primary,100519,2026-01-29,9457.77,37,,,,WROF,0,520
1,Cairo Main,2019-02-05,150000,I,CLSD,Closed,0,2026-02-27,Gold Credit Card,126959.32,22649.61,M,1978-06-12,Primary,100532,2026-01-08,0.0,86,,,,CLSD,0,533
8,Zagazig,2023-07-08,20000,I,CLSC,Closed by Customer,0,2026-02-22,Travel Rewards Card,2785.77,17090.24,M,1963-02-11,Primary,100536,2026-02-04,0.0,32,,,,CLSC,0,537
2,Giza,2019-03-12,10000,A,LOST,Lost,0,2026-02-27,Business Credit Card,5092.27,4819.07,M,1996-09-06,Primary,100546,,0.0,84,,,,LOST,0,547
5,Tanta,2022-08-28,15000,I,CNCD,Cancelled,0,2026-02-15,Cashback Card,10619.06,3994.63,M,1966-05-03,Primary,100548,,0.0,42,,,,CNCD,0,549
7,Luxor,2019-10-09,5000,I,CLSD,Closed,0,2026-02-24,Business Credit Card,2302.94,2285.88,M,1994-11-19,Secondary,100549,2026-02-11,0.0,77,,,,CLSD,0,550
7,Luxor,2018-06-14,100000,I,CLSC,Closed by Customer,0,2026-02-24,Classic Credit Card,90898.68,9068.53,F,1961-12-25,Secondary,100561,2026-02-03,0.0,93,,,,CLSC,0,562
1,Cairo Main,2022-03-08,50000,I,CLSC,Closed by Customer,0,2026-02-17,Business Credit Card,8889.54,40975.8,M,1962-11-04,Primary,100568,2026-02-18,0.0,48,,,,CLSC,0,569
6,Assiut,2018-01-18,150000,I,CLSC,Closed by Customer,0,2026-02-15,Cashback Card,71118.54,78822.03,F,1966-12-31,Primary,100577,2026-02-14,0.0,98,,,,CLSC,0,578
2,Giza,2020-05-01,30000,I,CLSC,Closed by Customer,0,2026-02-25,Business Credit Card,8874.09,20633.28,F,1966-06-11,Primary,100583,2026-01-13,0.0,71,,,,CLSC,0,584
6,Assiut,2023-05-23,200000,A,WROF,Write Off,180,2026-02-27,Travel Rewards Card,85.59,199814.34,M,1986-01-24,Primary,100587,2026-02-21,63581.68,33,,,,WROF,0,588
8,Zagazig,2021-06-30,50000,A,SUSP,Profit Suspended,120,2026-02-25,Platinum Credit Card,44340.64,5591.64,F,1975-08-15,Primary,100593,,27303.43,56,,,,SUSP,0,594
1,Cairo Main,2023-06-07,75000,A,LOST,Lost,0,2026-02-17,Classic Credit Card,556.51,73971.85,M,1994-10-01,Primary,100595,,0.0,33,,,,LOST,0,596
5,Tanta,2018-09-29,30000,I,CLSD,Closed,0,2026-02-28,Classic Credit Card,26615.2,2971.16,M,1961-12-10,Secondary,100596,2026-01-06,0.0,90,,,,CLSD,0,597
1,Cairo Main,2020-06-07,20000,I,CLSD,Closed,0,2026-02-16,World Elite Card,7419.97,12375.78,M,1983-09-21,Secondary,100598,2026-01-30,0.0,69,,,,CLSD,0,599
1,Cairo Main,2021-09-05,100000,I,CNCD,Cancelled,0,2026-02-17,Gold Credit Card,58948.09,40810.83,F,1963-09-09,Primary,100601,,0.0,54,,,,CNCD,0,602
6,Assiut,2021-10-19,20000,I,CLSB,Closed by Bank,0,2026-02-23,Travel Rewards Card,13628.43,6079.66,F,1968-12-05,Primary,100604,2026-02-17,0.0,53,,,,CLSB,0,605
7,Luxor,2021-09-01,15000,A,LOST,Lost,0,2026-03-01,World Elite Card,5051.73,9883.93,F,1987-02-13,Primary,100607,,0.0,54,,,,LOST,0,608
8,Zagazig,2018-05-15,15000,I,CNCD,Cancelled,0,2026-02-14,World Elite Card,9336.96,5236.37,F,1961-08-12,Primary,100609,,0.0,94,,,,CNCD,0,610
2,Giza,2023-07-03,150000,I,CNCD,Cancelled,0,2026-02-18,Business Credit Card,11217.25,138513.64,M,1985-07-08,Primary,100610,,0.0,32,,,,CNCD,0,611
10,Suez,2024-12-01,50000,I,CNCD,Cancelled,0,2026-03-01,World Elite Card,-3055.43,46537.6,M,1976-12-11,Primary,100611,,0.0,15,,,,CNCD,0,612
10,Suez,2022-01-28,75000,A,SUSP,Profit Suspended,120,2026-02-17,Titanium Credit Card,35492.12,39418.77,M,1973-06-08,Primary,100616,,36290.1,49,,,,SUSP,0,617
4,Mansoura,2019-09-07,20000,I,CLSB,Closed by Bank,0,2026-02-14,Classic Credit Card,8235.02,11512.19,F,1965-02-03,Primary,100622,2026-02-27,0.0,78,,,,CLSB,0,623
2,Giza,2023-08-12,10000,I,CLSC,Closed by Customer,0,2026-02-21,World Elite Card,7512.95,2297.76,M,1985-08-11,Primary,100625,2026-01-25,0.0,31,,,,CLSC,0,626
5,Tanta,2020-08-22,30000,I,CLSC,Closed by Customer,0,2026-02-27,Titanium Credit Card,-482.26,29142.38,F,1964-01-18,Primary,100630,2026-01-24,0.0,67,,,,CLSC,0,631
