CUSTOMER_ID,churn_probability,predicted_churn
100270,0.008005092765980593,0
100271,0.008743050005726321,0
100272,0.01277867744031081,0
100273,0.007125993426592269,0
100274,0.3604539292303488,0
100275,0.007998122372252399,0
100276,0.006953554675287683,0
100277,0.0038814887042047178,0
100278,0.004383757695475365,0
100279,0.010236632590537004,0
100280,0.01633930722963519,0
100281,0.9971108857295962,1
100282,0.0079116365810639,0
100283,0.9973169255283806,1
100284,0.010369803299425622,0
100285,0.00625952092328391,0
100286,0.007049844088193653,0
100287,0.009684448950238702,0
100288,0.006003796977950284,0
100289,0.024637101531768693,0
100290,0.009398138850514163,0
100291,0.007512471364807682,0
100292,0.005213170060153154,0
100293,0.005471355448578513,0
100294,0.006190270466642485,0
100295,0.009411421683909977,0
100296,0.006607790056027222,0
100297,0.006859130641040588,0
100298,0.011401245532062572,0
100299,0.047408639134990715,0
100300,0.006106347591850756,0
100301,0.005658009025091162,0
100302,0.007983722963484907,0
100303,0.00925401884557421,0
100304,0.008308624917154263,0
100305,0.023897918003450962,0
100306,0.008776258300227697,0
100307,0.029513824253878402,0
100308,0.008036271226670482,0
100309,0.0753089285776256,0
100310,0.9744431199233563,1
100311,0.009049438357858501,0
100312,0.013787930551900345,0
100313,0.08560740821700186,0
100314,0.008223681965192565,0
100315,0.005865599979220668,0
100316,0.011771421059810053,0
100317,0.007897195184917319,0
100318,0.004989135049487365,0
100319,0.006862084452923184,0
100320,0.010874347114726061,0
100321,0.9894581408245623,1
100322,0.012453178498673752,0
100323,0.004998222979216568,0
100324,0.010349228519032113,0
100325,0.006849655844604274,0
100326,0.022049637918965394,0
100327,0.006474696823297127,0
100328,0.011872525770295142,0
100329,0.005633853063337729,0
100330,0.008509459662239573,0
100331,0.014277900918519907,0
100332,0.007290838396623233,0
100333,0.006516173617757701,0
100334,0.015198847338880207,0
100335,0.017608580616242032,0
100336,0.019387840538429995,0
100337,0.02409906722022849,0
100338,0.01630700920405201,0
100339,0.02467839903418399,0
100340,0.014869491447750198,0
100341,0.00712836811228524,0
100342,0.011122644167726707,0
100343,0.009044512562474703,0
100344,0.011247963761320664,0
100345,0.012302095992788385,0
100346,0.02051513679595134,0
100347,0.0073190848754537945,0
100348,0.0068400394016891256,0
100349,0.008558515969135691,0
100350,0.07452332248432875,0
100351,0.008302549990332036,0
100352,0.006815252071993479,0
100353,0.11919735339663028,0
100354,0.016308329764274297,0
100355,0.03229007255913031,0
100356,0.006927323186850416,0
100357,0.007768756523476803,0
100358,0.007844337629984627,0
100359,0.010532691755654565,0
100360,0.9915484273787363,1
100361,0.007944910448639637,0
100362,0.02847501066004407,0
100363,0.003030885823644182,0
100364,0.006064229965685597,0
100365,0.004618939140187343,0
100366,0.007919172920070813,0
100367,0.006041477921002207,0
100368,0.007555803718485614,0
100369,0.9972296585797055,1
100370,0.006365098604996102,0
100371,0.06015667806333211,0
100372,0.008165823268629909,0
100373,0.006327225783465086,0
100374,0.006818852213925058,0
100375,0.005368606236342004,0
100376,0.025933698179394324,0
100377,0.00844541874608402,0
100378,0.08443158470252188,0
100379,0.005662724397001248,0
100380,0.018799150167748288,0
100381,0.008204374349403316,0
100382,0.056897031420915546,0
100383,0.00874991626223218,0
100384,0.008671841421795326,0
100385,0.019137983490069652,0
100386,0.007894466134543813,0
100387,0.007717755969281526,0
100389,0.009628351366943903,0
100390,0.003413335015705141,0
100391,0.008111811852318533,0
100392,0.01066106311536845,0
100393,0.006485806258510271,0
100394,0.009474908105596282,0
100395,0.9897913176390708,1
100396,0.010780419732867568,0
100397,0.008827852407517461,0
100398,0.0085656164488864,0
100399,0.009317109217750807,0
100400,0.011993172255468703,0
100401,0.009722466516106042,0
100402,0.01598470944898337,0
100403,0.014051444053303249,0
100404,0.006610570709075645,0
100405,0.006554570435522485,0
100406,0.008038393352785302,0
100407,0.005780842860861878,0
100408,0.00667440972224187,0
100409,0.0068104775668099745,0
100410,0.02147732561527772,0
100411,0.009588939733753025,0
100412,0.005061557124113188,0
100413,0.00702076975278916,0
100414,0.006770511142434578,0
100415,0.005780327985187743,0
100416,0.9895075536793039,1
100417,0.9959625977008625,1
100418,0.008425506212414243,0
100419,0.009888533056346885,0
100420,0.013907534601754985,0
100421,0.009679348461550956,0
100422,0.006767050023752122,0
100423,0.009567914619228415,0
100424,0.007740725573995912,0
100425,0.01725375168430244,0
100426,0.005978889863341793,0
100427,0.007245148170165392,0
100428,0.005907259292312166,0
100429,0.006675547308754419,0
100430,0.005998195830089505,0
100431,0.009845656269846832,0
100432,0.007125597656423187,0
100433,0.013576589662331247,0
100434,0.006147523040403546,0
100435,0.011028917008302226,0
100436,0.016292616740865774,0
100437,0.007782281844470358,0
100438,0.008683529702773835,0
100439,0.004414654145969852,0
100441,0.006963126385733151,0
100442,0.9889390329605984,1
100443,0.007447166472373557,0
100444,0.00803474580726888,0
100445,0.006483842561402544,0
100446,0.010686716430788544,0
100447,0.007870908974186935,0
100448,0.006818329265625808,0
100449,0.014415098760642802,0
100450,0.026597512833404988,0
100451,0.007497772386276838,0
100452,0.005770794210814438,0
100453,0.7056545010467022,1
100454,0.009088461511533578,0
100455,0.0075649537366448425,0
100456,0.025032172666722478,0
100457,0.05905982518998857,0
100458,0.006617962323716764,0
100459,0.0049819015791019656,0
100460,0.008367941152948864,0
100461,0.008545275810974789,0
100462,0.9879904438538193,1
100463,0.00872014552387121,0
100464,0.009500103202534837,0
100465,0.010005848691894071,0
100466,0.012251137321885108,0
100467,0.0040950236198412805,0
100468,0.006282927683343112,0
100469,0.9993269690555979,1
100470,0.006224999588643473,0
100471,0.007698115751717819,0
100472,0.024389775813272948,0
100473,0.025958655671225288,0
100474,0.00672227372989068,0
100475,0.012106847447401592,0
100476,0.006722618571338154,0
100477,0.006986266971851336,0
100478,0.006760635511794539,0
100479,0.006034283082044811,0
100480,0.007792237084894613,0
100481,0.02815681670273478,0
100482,0.01046377780311117,0
100483,0.029617546864405476,0
100484,0.007102160355275929,0
100485,0.00878706005803737,0
100486,0.9842179299891131,1
100487,0.007483671803928087,0
100488,0.0020564635515527546,0
100489,0.007892590785084473,0
100490,0.023457091946022992,0
100491,0.0062081316137903965,0
100492,0.04410516726320665,0
100493,0.00822676357469427,0
100494,0.0119688778315937,0
100495,0.009140381438435295,0
100496,0.014642545874247924,0
100497,0.014932317266421257,0
100498,0.00834093120117968,0
100499,0.006439907036867311,0
100500,0.00711563050861619,0
100501,0.005947445447039906,0
100502,0.009623957211664516,0
100503,0.008409223625592512,0
100504,0.01842688137946648,0
100505,0.01362611610751678,0
100506,0.009649627665748575,0
100507,0.008929624511596663,0
100508,0.00576949814957137,0
100509,0.005093997445530995,0
100510,0.005327806924329749,0
100511,0.015377819540133923,0
100512,0.012082528416602708,0
100513,0.12787071425723276,0
100514,0.005907408740364632,0
100515,0.012416273730010011,0
100516,0.006250255510532851,0
100517,0.0035499014227958264,0
100518,0.013640401735942895,0
100519,0.017422958133720624,0
100520,0.00943349868027053,0
100521,0.008011976928257203,0
100522,0.008569918660771975,0
100523,0.007473607900116932,0
100524,0.010185867353155999,0
100525,0.009147025133236295,0
100526,0.010492325328594327,0
100527,0.013398819325526737,0
100528,0.9924056571170037,1
100529,0.01928027351544803,0
100530,0.0077451746704883485,0
100531,0.007707008864495408,0
100532,0.013073634099869473,0
100533,0.006121068233636832,0
100534,0.021448234843810587,0
100535,0.2023785412486127,0
100536,0.007841729416170262,0
100537,0.9910968100050397,1
100538,0.00934250527319839,0
100539,0.007272111807079817,0
100540,0.005279464793492405,0
100541,0.01072374183335224,0
100542,0.0054809767837893895,0
100543,0.005671284333645017,0
100544,0.005667889590602081,0
100545,0.9882835377248554,1
100546,0.02909247783591588,0
100547,0.006578477488897889,0
100548,0.03596201422303007,0
100549,0.007987587129652812,0
100550,0.007104503943011603,0
100551,0.006031092598984833,0
100552,0.007076222651627334,0
100553,0.005321923310675128,0
100554,0.005043478825312723,0
100555,0.006063271132349988,0
100556,0.02897486099885233,0
100557,0.012313001302372482,0
100558,0.06911468283458191,0
100559,0.025419816514334413,0
100560,0.06401577213409287,0
100561,0.007241454160502349,0
100562,0.006488026511354999,0
100563,0.015802567172750047,0
100564,0.009346559943388797,0
100565,0.005012051553738252,0
100566,0.015624742874873684,0
100567,0.004670557646872319,0
100568,0.0061715067802905615,0
100569,0.012860832452708276,0
100570,0.010773876265191289,0
100571,0.01299563647005376,0
100572,0.060900350085983136,0
100573,0.009334557121113952,0
100574,0.012965350356568133,0
100575,0.007264978484356841,0
100576,0.007221398459449331,0
100578,0.006487489319628776,0
100579,0.005200669541115959,0
100580,0.018778826826757262,0
100581,0.0014885660429279236,0
100582,0.006692631906216899,0
100584,0.007948315418505799,0
100585,0.007746094204210949,0
100586,0.006074007420197796,0
100587,0.007199922867020734,0
100588,0.007431995847805882,0
100589,0.005997899043320874,0
100590,0.006913559485870232,0
100591,0.006561990618150521,0
100592,0.0074953162394229755,0
100593,0.007694093603007359,0
100594,0.015949971901740193,0
100595,0.9797460497853866,1
100597,0.0032562354572768125,0
100598,0.008313653873633173,0
100599,0.009832989986852121,0
100600,0.006318411953432522,0
100601,0.00853071278335444,0
100602,0.0056650665027892155,0
100603,0.018852544636485905,0
100604,0.01836862862204439,0
100605,0.007662271313779057,0
100606,0.007215790760697393,0
100607,0.006989972146436636,0
100608,0.007989473954463212,0
100609,0.0063289490691574475,0
100610,0.010697263440715688,0
100611,0.009198997023498344,0
100612,0.0065584329461026965,0
100613,0.007382637683307194,0
100614,0.08566417200459059,0
100615,0.9882988949203886,1
100616,0.006074184413333232,0
100617,0.0056320203999739435,0
100618,0.010637575630768255,0
100619,0.006033187479782986,0
100620,0.009991674272815408,0
100621,0.986789111595581,1
100622,0.007473994460196613,0
100623,0.009824971071749677,0
100624,0.0066163319531736455,0
100625,0.010649734523619492,0
100626,0.008068711846700162,0
100627,0.0062823957076356355,0
100628,0.15623159665852837,0
100629,0.008552940762107195,0
100630,0.007843384660594536,0
100631,0.007127071151897016,0
100632,0.007080297124420063,0
100633,0.010351411230320542,0
100634,0.006456487194555757,0
100635,0.00568281884078604,0
100636,0.01062005123479533,0
100637,0.012404419684802525,0
100638,0.009935141180422238,0
100639,0.013010179898775039,0
100640,0.006754265574317368,0
100641,0.007822529137095165,0
100642,0.006017768480092616,0
100643,0.010379363916586384,0
100644,0.009084524258740416,0
100645,0.011785962272296788,0
100646,0.9949302327326325,1
100647,0.009841208744693051,0
100648,0.009481172957526329,0
100649,0.013842980380060748,0
100650,0.005209964749827765,0
100651,0.03158380818713065,0
100652,0.02285046988996663,0
100653,0.0074663588070668155,0
100654,0.006854416496664777,0
100655,0.018855305440076298,0
100656,0.007851779601465958,0
100657,0.10545585889398923,0
100658,0.06849428191780016,0
100659,0.016035613460694417,0
100660,0.007133122673930648,0
100661,0.00815426718630414,0
100662,0.007036983125906886,0
100663,0.0065248436873558,0
100664,0.0075587313091327905,0
100665,0.006960506914378941,0
100666,0.006318688437987014,0
100667,0.009114497542595103,0
100668,0.009381361583361872,0
100669,0.006097101988204438,0
100670,0.008344474345205204,0
100671,0.005738892155482967,0
100672,0.006152251761955572,0
100673,0.008840587059550974,0
100674,0.10345287398370272,0
100675,0.008433988090001246,0
100676,0.020964385435887994,0
100677,0.0352398977920361,0
100678,0.0078029910364823575,0
100679,0.00887709351557125,0
100680,0.006262661802134154,0
100681,0.007023120471003343,0
100682,0.007652157935952516,0
100683,0.08807745272185448,0
100684,0.006999433999211691,0
100685,0.007260178836527083,0
100686,0.017036159927592186,0
100687,0.00945488049356173,0
100688,0.011129019539633255,0
100690,0.00679218133515376,0
100691,0.010303608234073721,0
100692,0.004569128948246294,0
100693,0.012257313733745171,0
100694,0.006575513825230123,0
100695,0.12563419400001108,0
100696,0.03766058621278174,0
100697,0.0072100480908686695,0
100698,0.007150788817500708,0
100699,0.009941124248238422,0
100700,0.02176261575923708,0
100701,0.008497957061981969,0
100702,0.005620763334091164,0
100703,0.006420833524107779,0
100704,0.008442933404444155,0
100705,0.0057377668345225865,0
100706,0.0069618384267040615,0
100707,0.00788911938211638,0
100708,0.007219828473813562,0
100709,0.008797449698388728,0
100710,0.008671037540579577,0
100711,0.014285628234831897,0
100712,0.004338050307968438,0
100713,0.9881679177376433,1
100714,0.006969804333762907,0
100715,0.033725279410802264,0
100716,0.00596611937965784,0
100717,0.00697124812999834,0
100718,0.17452729974189482,0
100719,0.005978370675744852,0
100720,0.0758793825808007,0
100721,0.006453818075767021,0
100722,0.007476254426102343,0
100723,0.9943781864335964,1
100724,0.004310360340063317,0
100725,0.0054417205777165505,0
100726,0.005578127615890036,0
100727,0.009547849102723847,0
100728,0.006931321304701413,0
100729,0.016492800826594677,0
100730,0.008139050199768115,0
100731,0.00615125349790215,0
100732,0.010818362736545056,0
100733,0.005284891137345282,0
100734,0.02121004732097205,0
100735,0.007089488953418155,0
100736,0.035859610553712354,0
100737,0.008446269826562325,0
100738,0.9932521737622975,1
100739,0.9873072676725544,1
100740,0.007989511272636465,0
100741,0.040521122023624,0
100742,0.004116228049489814,0
100743,0.007517164589064013,0
100744,0.017346048229241923,0
100745,0.006534040715555443,0
100746,0.010324684775851781,0
100747,0.011333331714468726,0
100748,0.009157869203692921,0
100749,0.006684590238454631,0
100750,0.012686631762288167,0
100751,0.008312298416027396,0
100752,0.004832847980156433,0
100753,0.006166581722072986,0
100754,0.013065632867635272,0
100755,0.9901835001305296,1
100756,0.007891940369839976,0
100757,0.005031754951318274,0
100758,0.9874803989963299,1
100759,0.006857603020845528,0
100760,0.013996007713267181,0
100761,0.006725194796934897,0
100762,0.007919773652048635,0
100763,0.006406846900236238,0
100764,0.008346785647143421,0
100765,0.005091513843957251,0
100766,0.006388507222825761,0
100767,0.016892949240595492,0
100768,0.007837506431991433,0
100769,0.008898721991752906,0
100770,0.024861441023461096,0
100771,0.00813925672069451,0
100772,0.007034211477987919,0
100773,0.07002826005436068,0
100774,0.011565711420246424,0
100775,0.012495025805884779,0
100776,0.007172730594388586,0
100777,0.006802676471190423,0
100778,0.010025833753379974,0
100779,0.005782470358440667,0
100780,0.3691871795865085,0
100781,0.006744482936408559,0
100782,0.010304534787593,0
100783,0.012799380054950725,0
100784,0.006700235708880684,0
100785,0.09506351275503074,0
100786,0.006540007801156943,0
100787,0.007377946284416995,0
100788,0.036226130135990665,0
100789,0.00800125212282978,0
100790,0.011842998112906516,0
100791,0.008960896299458496,0
100792,0.017845219516806222,0
100793,0.007285239057342648,0
100794,0.009476184709255929,0
100795,0.005719341623927114,0
100796,0.007102047073085836,0
100797,0.028555214294586503,0
100798,0.09225202644401226,0
100799,0.9863078104824947,1
100800,0.009829132644671886,0
100801,0.009923905065230727,0
100802,0.011487640037798381,0
100803,0.0393864018480816,0
100804,0.016748348478320418,0
100805,0.006426871319401325,0
100806,0.010650334187004534,0
100807,0.005879460162302958,0
100808,0.07225307489973841,0
100809,0.008206823047188627,0
100810,0.006076187790077134,0
100811,0.009303068730168493,0
100812,0.006792413721000983,0
100813,0.00595684246453961,0
100814,0.0060601552080685765,0
100815,0.014245535492270422,0
100816,0.007819161074428515,0
100817,0.012480444134238685,0
100818,0.00836308365882976,0
100819,0.005942828564222974,0
100820,0.006464553583396941,0
100821,0.9984388229170711,1
100822,0.9885761089275041,1
100823,0.004608697256590302,0
100824,0.008369493022174946,0
100825,0.01675368024278511,0
100826,0.08151309648530156,0
100827,0.007419960461777479,0
100828,0.010980582373145368,0
100829,0.00692933900153099,0
100830,0.9910641762267512,1
100831,0.008869919640483339,0
100832,0.007601444806707499,0
100833,0.006160956370564626,0
100834,0.11091199056150614,0
100835,0.016165165566182256,0
100836,0.9147439515543655,1
100837,0.06114850738444303,0
100838,0.005058897764575764,0
100839,0.009869679733622417,0
100840,0.007495486363922988,0
100841,0.007505496092377837,0
100842,0.01938261028730854,0
100843,0.005034352476512623,0
100844,0.021605324964204663,0
100845,0.00758024465352539,0
100846,0.005607405331452758,0
100847,0.0056895222581245025,0
100848,0.8882584527630489,1
100849,0.013312104004737502,0
100850,0.007213508601784235,0
100851,0.009013071453170802,0
100852,0.007053814867823139,0
100853,0.05758106961685995,0
100854,0.008984753347162902,0
100855,0.005801776507309554,0
100856,0.01784609693518935,0
100857,0.012539391643914636,0
100858,0.9875610895676193,1
100859,0.011186523442222809,0
100860,0.005437611260584689,0
100861,0.005579163062863091,0
100862,0.01178382033598926,0
100863,0.00801296432072141,0
100864,0.007121595219766667,0
100865,0.01563906538140233,0
100866,0.022325459314943844,0
100867,0.007113706969013297,0
100868,0.008333205828651429,0
100869,0.005221127919535886,0
100870,0.006409884667795144,0
100871,0.9390307749405784,1
100872,0.02297234098928217,0
100873,0.023274555261304293,0
100874,0.008517218818850932,0
100875,0.009102156201436765,0
100876,0.009092977751802287,0
100877,0.00694664363090109,0
100878,0.0064088425272106325,0
100879,0.02488759655116927,0
100880,0.005730071015262125,0
100881,0.0172165803116776,0
100882,0.006918949378940621,0
100883,0.006974174151841888,0
100884,0.010166701751617414,0
100885,0.01155243550794976,0
100886,0.006038298343534567,0
100887,0.010412145754315557,0
100888,0.013807168034895111,0
100889,0.006344895499676736,0
100890,0.9962377751567869,1
100891,0.008687513174231989,0
100892,0.005132330379124486,0
100893,0.007128668723276012,0
100894,0.005560383313206116,0
100895,0.007457844932958348,0
100896,0.9842312274387643,1
100897,0.007151781627225276,0
100898,0.07697895141273074,0
100899,0.016017777503083287,0
100900,0.9832667189979039,1
100901,0.9942521299482654,1
100902,0.010277011820332568,0
100903,0.007839285782954597,0
100904,0.013608243810481414,0
100905,0.005908531932233595,0
100906,0.008410097109112552,0
100907,0.004903904430511891,0
100908,0.008568748702271303,0
100909,0.006338015393225265,0
100910,0.007209917036850194,0
100911,0.007618961108612117,0
100912,0.993908562007005,1
100913,0.009282957832036793,0
100914,0.007336295047838783,0
100915,0.005040193021287659,0
100916,0.0900144471555176,0
100917,0.005939963949192436,0
100918,0.005063810009272377,0
100919,0.006207854736609037,0
100920,0.00807363791266527,0
100921,0.007177478806184937,0
100922,0.014600091648184526,0
100923,0.006836583812331773,0
100924,0.008520492571161734,0
100925,0.007262171155272993,0
100926,0.010083394467228834,0
100927,0.005584060969753561,0
100928,0.01121790187769007,0
100929,0.00843762691245384,0
100930,0.027244733113208162,0
100931,0.006937310512107666,0
100932,0.0064687680875003765,0
100933,0.0064357510422173555,0
100934,0.013356685363624114,0
100935,0.007464408082241729,0
100936,0.006343053433609,0
100937,0.005773376011808125,0
100938,0.01528995168786433,0
100939,0.011023951023754766,0
100940,0.9954221599004397,1
100941,0.005198098521919384,0
100942,0.04383761834671382,0
100943,0.022407083044074867,0
100944,0.018755858427286907,0
100945,0.12026927264273532,0
100946,0.005846299837984169,0
100947,0.005599395243723316,0
100948,0.009738479778561458,0
100949,0.00819761433468272,0
100950,0.014711386170337534,0
100951,0.013288277582989576,0
100952,0.005539737954750894,0
100953,0.004748645389414555,0
100954,0.004990813080007353,0
100955,0.009076419407833778,0
100956,0.004232683677386574,0
100957,0.011641012423539425,0
100958,0.020312785264753584,0
100959,0.0038022001256254184,0
100960,0.00554660883322996,0
100961,0.03841999459889609,0
100962,0.009275029663637689,0
100963,0.0454324656879994,0
100964,0.005338378935066116,0
100965,0.028272473097067083,0
100966,0.005982494742209185,0
100967,0.009114516894620527,0
100968,0.005953584336928838,0
100969,0.01403484202112254,0
100970,0.008912703459050939,0
100971,0.009755901171897572,0
100972,0.009204143684056964,0
100973,0.009399971127590905,0
100974,0.006017150687608346,0
100975,0.0035829370449320364,0
100976,0.03277145767003988,0
100977,0.009847449084151198,0
100978,0.005623903683143158,0
100979,0.02465909912377997,0
100980,0.006363124206596297,0
100981,0.045196971273860694,0
100982,0.007870009349403545,0
100983,0.012736607107816182,0
100984,0.19780359100561495,0
100985,0.013300948502649172,0
100986,0.009595242055026562,0
100987,0.010186009929488584,0
100988,0.13139763761601514,0
100989,0.06885077164018172,0
100990,0.9849113839705943,1
100991,0.006223271453689524,0
100992,0.005033061272411016,0
100993,0.014364337053137399,0
100994,0.021011889216355235,0
100995,0.006535936149079987,0
100996,0.02112052523941307,0
100997,0.015194648603198684,0
100998,0.006548759299368657,0
