BRANCH_ID,BRANCH_NAME,CREATION_DATE,CREDIT_LIMIT,ACTIVATED,STATUS,STATUS_NAME,DELINQUENCY,LAST_STATEMENT_DATE,PRODUCT_NAME,LEDGER_BALANCE,AVAILABLE_LIMIT,GENDER,DOB,CUSTOMER_TYPE,RIMNO,CLOSURE_DATE,OVERDUEAMOUNT,NO_OF_CYCLES,FIRST_REPLACED_CARD,SECOND_REPLACED_CARD,THIRD_REPLACED_CARD,Card account status ,DOB_WAS_MISSING,CUSTOMER_ID
9,Ismailia,2024-09-19,50000,A,NORM,Normal,0,2026-02-23,Business Credit Card,40012.96,9650.39,M,1960-01-10,Primary,100011,,0.0,17,,,,NORM,0,12
2,Giza,2023-06-14,10000,A,NORM,Normal,0,2026-02-27,Classic Credit Card,5750.6,3853.12,F,1992-10-30,Secondary,100012,,0.0,33,,,,NORM,0,13
2,Giza,2023-06-14,10000,A,NORM,Normal,0,2026-02-20,Cashback Card,8856.26,786.03,F,1992-10-30,Secondary,100012,,0.0,33,,,,NORM,0,13
5,Tanta,2022-03-10,100000,A,NORM,Normal,0,2026-02-18,World Elite Card,38275.5,61492.54,F,1977-11-24,Primary,100013,,0.0,48,,,,NORM,0,14
10,Suez,2018-01-30,10000,A,NORM,Normal,0,2026-02-21,Classic Credit Card,8645.16,1339.02,M,1969-11-17,Primary,100014,,0.0,98,,,,NORM,0,15
9,Ismailia,2024-05-27,200000,A,NORM,Normal,0,2026-02-27,Business Credit Card,184682.39,14908.22,M,1965-12-07,Primary,100015,,0.0,21,,,,NORM,0,16
7,Luxor,2023-03-28,5000,A,NORM,Normal,0,2026-02-14,Cashback Card,25.46,4699.3,M,1978-06-10,Primary,100016,,0.0,35,,,,NORM,0,17
3,Alexandria,2020-01-22,30000,A,NORM,Normal,0,2026-02-20,Classic Credit Card,2431.72,27219.61,M,1978-12-04,Primary,100017,,0.0,74,,,,NORM,0,18
2,Giza,2020-08-26,15000,A,NORM,Normal,0,2026-02-22,Classic Credit Card,2699.09,12167.25,M,1993-10-20,Primary,100018,,0.0,67,,,,NORM,0,19
8,Zagazig,2022-09-29,150000,A,NORM,Normal,0,2026-02-21,Business Credit Card,37800.48,112101.33,M,1972-10-17,Primary,100019,,0.0,41,,,,NORM,0,20
6,Assiut,2018-07-25,200000,A,NORM,Normal,0,2026-02-18,Business Credit Card,-17736.14,182084.39,M,1962-07-25,Secondary,100020,,0.0,92,,,,NORM,0,21
2,Giza,2020-08-21,75000,A,NORM,Normal,0,2026-02-15,Platinum Credit Card,52433.88,22357.11,F,1990-04-15,Secondary,100021,,0.0,67,,,,NORM,0,22
2,Giza,2020-08-21,75000,A,NORM,Normal,0,2026-02-19,Classic Credit Card,50297.95,24568.94,F,1990-04-15,Secondary,100021,,0.0,67,,,,NORM,0,22
2,Giza,2020-08-21,75000,A,NORM,Normal,0,2026-02-24,Travel Rewards Card,41783.44,33060.08,F,1990-04-15,Secondary,100021,,0.0,67,,,,NORM,0,22
4,Mansoura,2022-06-10,15000,A,NORM,Normal,0,2026-02-28,Classic Credit Card,2192.68,12417.21,M,1971-11-30,Primary,100022,,0.0,45,,,,NORM,0,23
5,Tanta,2021-11-30,10000,A,NORM,Normal,0,2026-02-14,Classic Credit Card,4603.12,5265.95,F,1965-12-10,Primary,100023,,0.0,51,,,,NORM,0,24
9,Ismailia,2019-03-01,15000,A,NORM,Normal,0,2026-02-21,Classic Credit Card,10108.37,4744.83,F,1973-06-06,Primary,100024,,0.0,85,,,,NORM,0,25
5,Tanta,2023-06-25,30000,A,NORM,Normal,0,2026-02-18,Gold Credit Card,9479.65,20332.76,M,1982-09-02,Primary,100025,,0.0,32,,,,NORM,0,26
3,Alexandria,2022-12-15,150000,A,NORM,Normal,0,2026-02-22,World Elite Card,50219.78,99546.54,M,1993-04-01,Secondary,100026,,0.0,39,,,,NORM,0,27
3,Alexandria,2019-06-07,5000,A,NEW,New,0,2026-02-27,Classic Credit Card,4231.98,376.95,M,1979-04-12,Primary,100027,,0.0,81,,,,NEW,0,28
7,Luxor,2019-09-26,20000,A,NORM,Normal,0,2026-02-15,Classic Credit Card,13677.44,6036.93,M,1987-11-03,Primary,100028,,0.0,78,,,,NORM,0,29
7,Luxor,2019-09-26,20000,A,NORM,Normal,0,2026-02-19,Gold Credit Card,10114.16,9830.84,M,1987-11-03,Primary,100028,,0.0,78,,,,NORM,0,29
7,Luxor,2019-09-26,20000,A,NORM,Normal,0,2026-02-18,Titanium Credit Card,15666.41,4052.54,M,1987-11-03,Primary,100028,,0.0,78,,,,NORM,0,29
1,Cairo Main,2023-04-12,20000,A,NORM,Normal,0,2026-02-15,Gold Credit Card,-1301.41,18248.88,M,1998-07-07,Primary,100029,,0.0,35,,,,NORM,0,30
1,Cairo Main,2023-04-12,20000,A,NORM,Normal,0,2026-02-15,Cashback Card,8693.12,11201.24,M,1998-07-07,Primary,100029,,0.0,35,,,,NORM,0,30
5,Tanta,2018-10-12,30000,A,NORM,Normal,0,2026-02-25,Gold Credit Card,9743.37,19906.21,M,1998-10-09,Secondary,100030,,0.0,89,,,,NORM,0,31
10,Suez,2018-06-06,10000,A,NORM,Normal,0,2026-02-21,Cashback Card,3308.28,6262.91,M,1971-11-28,Primary,100031,,0.0,94,,,,NORM,0,32
5,Tanta,2022-11-22,5000,A,NORM,Normal,0,2026-02-19,Cashback Card,3548.26,1225.68,F,1961-12-28,Primary,100032,,0.0,39,,,,NORM,0,33
5,Tanta,2022-11-22,5000,A,NORM,Normal,0,2026-02-23,Business Credit Card,3050.33,1545.5,F,1961-12-28,Primary,100032,,0.0,39,,,,NORM,0,33
5,Tanta,2022-11-22,5000,A,NORM,Normal,0,2026-02-14,Travel Rewards Card,3068.62,1846.8,F,1961-12-28,Primary,100032,,0.0,39,,,,NORM,0,33
6,Assiut,2019-05-26,30000,A,NORM,Normal,0,2026-03-01,Gold Credit Card,23580.79,6019.8,F,1989-10-03,Primary,100033,,0.0,82,,,,NORM,0,34
7,Luxor,2019-12-14,200000,A,NORM,Normal,0,2026-02-28,World Elite Card,99910.36,100020.14,M,1990-05-20,Primary,100034,,0.0,75,,,,NORM,0,35
6,Assiut,2022-12-15,100000,A,NORM,Normal,0,2026-02-17,World Elite Card,34371.68,65278.24,F,1980-11-09,Primary,100035,,0.0,39,,,,NORM,0,36
4,Mansoura,2020-03-26,15000,A,NORM,Normal,0,2026-02-27,Gold Credit Card,4912.38,9984.65,F,1996-03-06,Secondary,100036,,0.0,72,,,,NORM,0,37
7,Luxor,2022-06-25,20000,A,NORM,Normal,0,2026-02-23,Classic Credit Card,17549.58,2112.34,M,1982-03-05,Primary,100037,,0.0,44,,,,NORM,0,38
1,Cairo Main,2020-10-17,10000,A,NORM,Normal,0,2026-02-24,Gold Credit Card,861.77,8719.74,F,1985-01-01,Secondary,100038,,0.0,65,,,,NORM,0,39
3,Alexandria,2023-04-29,100000,A,NORM,Normal,0,2026-02-22,Platinum Credit Card,33961.35,65877.22,F,1993-05-11,Primary,100039,,0.0,34,,,,NORM,0,40
3,Alexandria,2023-04-29,100000,A,NORM,Normal,0,2026-02-20,Travel Rewards Card,86014.11,13982.85,F,1993-05-11,Primary,100039,,0.0,34,,,,NORM,0,40
5,Tanta,2021-08-02,150000,A,NORM,Normal,0,2026-02-22,World Elite Card,77501.68,72419.45,M,1975-01-24,Primary,100040,,0.0,55,,,,NORM,0,41
9,Ismailia,2022-08-31,5000,A,NORM,Normal,0,2026-03-01,Gold Credit Card,3548.18,973.0,F,1980-11-24,Primary,100041,,0.0,42,,,,NORM,0,42
9,Ismailia,2022-08-31,5000,A,NORM,Normal,0,2026-02-24,Cashback Card,2469.3,2041.5,F,1980-11-24,Primary,100041,,0.0,42,,,,NORM,0,42
7,Luxor,2022-09-13,150000,A,NORM,Normal,0,2026-02-24,World Elite Card,69830.8,80074.27,F,1998-04-13,Primary,100042,,0.0,42,,,,NORM,0,43
7,Luxor,2022-09-13,150000,A,NORM,Normal,0,2026-02-22,Travel Rewards Card,73422.26,76321.43,F,1998-04-13,Primary,100042,,0.0,42,,,,NORM,0,43
3,Alexandria,2023-03-30,15000,A,NORM,Normal,0,2026-02-15,Gold Credit Card,10829.26,3823.87,F,1997-09-13,Primary,100043,,0.0,35,,,,NORM,0,44
1,Cairo Main,2022-04-02,50000,A,NORM,Normal,0,2026-02-17,Titanium Credit Card,19752.49,29817.49,F,1971-09-02,Primary,100044,,0.0,47,,,,NORM,0,45
1,Cairo Main,2024-01-19,5000,A,NORM,Normal,0,2026-02-28,Classic Credit Card,664.42,4278.63,M,1993-08-07,Primary,100045,,0.0,25,,,,NORM,0,46
3,Alexandria,2019-06-02,100000,A,NORM,Normal,0,2026-02-25,World Elite Card,16522.76,83091.04,F,1970-09-13,Primary,100046,,0.0,82,,,,NORM,0,47
3,Alexandria,2019-03-19,200000,A,NORM,Normal,0,2026-02-28,Platinum Credit Card,-437.74,199561.52,M,1973-12-14,Primary,100047,,0.0,84,,,,NORM,0,48
3,Alexandria,2019-03-19,200000,A,NORM,Normal,0,2026-02-15,Business Credit Card,105806.18,94115.78,M,1973-12-14,Primary,100047,,0.0,84,,,,NORM,0,48
3,Alexandria,2019-03-19,200000,A,NORM,Normal,0,2026-02-27,Travel Rewards Card,87767.27,111963.02,M,1973-12-14,Primary,100047,,0.0,84,,,,NORM,0,48
2,Giza,2024-05-07,5000,A,NORM,Normal,0,2026-02-20,Cashback Card,2275.63,2424.05,F,1995-09-19,Primary,100048,,0.0,22,,,,NORM,0,49
2,Giza,2022-01-23,100000,A,NORM,Normal,0,2026-02-15,Platinum Credit Card,24256.14,75270.6,F,1979-06-12,Secondary,100049,,0.0,49,,,,NORM,0,50
6,Assiut,2020-10-02,10000,A,NORM,Normal,0,2026-02-15,Classic Credit Card,5084.26,4746.3,M,1998-03-16,Primary,100050,,0.0,65,,,,NORM,0,51
6,Assiut,2020-10-02,10000,A,NORM,Normal,0,2026-02-26,Cashback Card,3398.96,6599.95,M,1998-03-16,Primary,100050,,0.0,65,,,,NORM,0,51
8,Zagazig,2021-12-24,30000,A,NEW,New,0,2026-02-17,Cashback Card,9123.67,20821.24,M,1969-07-07,Primary,100051,,0.0,50,,,,NEW,0,52
4,Mansoura,2022-07-23,100000,A,NORM,Normal,0,2026-02-15,Platinum Credit Card,45690.3,53889.36,M,1992-04-19,Primary,100052,,0.0,43,,,,NORM,0,53
4,Mansoura,2022-07-23,100000,A,NORM,Normal,0,2026-02-21,Travel Rewards Card,8399.18,91139.4,M,1992-04-19,Primary,100052,,0.0,43,,,,NORM,0,53
4,Mansoura,2024-07-10,50000,A,NORM,Normal,0,2026-02-21,Business Credit Card,37161.1,12648.16,F,1973-09-25,Primary,100053,,0.0,19,,,,NORM,0,54
5,Tanta,2020-08-02,10000,A,NORM,Normal,0,2026-03-01,Cashback Card,7623.86,2133.86,M,1971-04-11,Primary,100054,,0.0,67,,,,NORM,0,55
9,Ismailia,2021-03-05,10000,A,NORM,Normal,0,2026-02-18,Gold Credit Card,5950.2,3720.93,M,1986-10-08,Primary,100055,,0.0,60,,,,NORM,0,56
1,Cairo Main,2024-03-16,30000,A,NORM,Normal,0,2026-02-15,Gold Credit Card,15445.36,14085.25,F,1962-06-12,Primary,100056,,0.0,23,,,,NORM,0,57
3,Alexandria,2020-10-31,100000,A,NORM,Normal,0,2026-02-28,Platinum Credit Card,47888.57,51978.3,M,1962-04-21,Secondary,100057,,0.0,64,,,,NORM,0,58
3,Alexandria,2020-10-31,100000,A,NORM,Normal,0,2026-02-22,Travel Rewards Card,69909.73,30089.89,M,1962-04-21,Secondary,100057,,0.0,64,,,,NORM,0,58
4,Mansoura,2024-04-04,75000,A,NORM,Normal,0,2026-02-22,Platinum Credit Card,52732.34,21922.81,F,1965-04-24,Primary,100058,,0.0,23,,,,NORM,0,59
5,Tanta,2024-12-18,5000,A,NORM,Normal,0,2026-02-18,Classic Credit Card,2131.47,2828.95,M,1985-07-04,Primary,100059,,0.0,14,,,,NORM,0,60
5,Tanta,2024-12-18,5000,A,NORM,Normal,0,2026-02-21,Business Credit Card,-414.59,4463.87,M,1985-07-04,Primary,100059,,0.0,14,,,,NORM,0,60
5,Tanta,2024-12-18,5000,A,NEW,New,0,2026-02-15,Platinum Credit Card,2370.62,2569.95,M,1985-07-04,Primary,100059,,0.0,14,,,,NEW,0,60
2,Giza,2018-01-11,75000,A,NORM,Normal,0,2026-02-23,Titanium Credit Card,21593.3,52937.16,M,1967-01-08,Primary,100060,,0.0,99,,,,NORM,0,61
2,Giza,2020-08-14,30000,A,NORM,Normal,0,2026-02-16,Classic Credit Card,-1789.13,28009.25,M,1990-11-01,Primary,100061,,0.0,67,,,,NORM,0,62
2,Giza,2019-11-11,30000,A,NORM,Normal,0,2026-02-24,Platinum Credit Card,8744.25,21100.54,F,1962-09-04,Primary,100062,,0.0,76,,,,NORM,0,63
2,Giza,2019-11-11,30000,A,NORM,Normal,0,2026-02-16,Cashback Card,5082.03,24615.55,F,1962-09-04,Primary,100062,,0.0,76,,,,NORM,0,63
9,Ismailia,2023-07-16,100000,A,NORM,Normal,0,2026-02-16,Platinum Credit Card,30302.32,69498.6,F,1984-03-22,Primary,100063,,0.0,31,,,,NORM,0,64
10,Suez,2021-01-08,200000,A,NEW,New,0,2026-02-25,World Elite Card,59160.62,140346.75,M,1960-12-05,Secondary,100064,,0.0,62,,,,NEW,0,65
10,Suez,2021-01-08,200000,A,NORM,Normal,0,2026-02-14,Travel Rewards Card,146136.36,53496.63,M,1960-12-05,Secondary,100064,,0.0,62,,,,NORM,0,65
2,Giza,2021-11-26,75000,A,NORM,Normal,0,2026-02-18,Platinum Credit Card,33037.97,41606.97,F,1981-01-30,Primary,100065,,0.0,51,,,,NORM,0,66
9,Ismailia,2023-02-06,10000,A,NORM,Normal,0,2026-02-21,Classic Credit Card,2161.63,7714.84,M,1961-08-24,Primary,100066,,0.0,37,,,,NORM,0,67
7,Luxor,2020-02-08,150000,A,NORM,Normal,0,2026-02-27,Platinum Credit Card,64.19,149835.74,M,1962-06-07,Primary,100067,,0.0,73,,,,NORM,0,68
8,Zagazig,2023-06-09,10000,A,NORM,Normal,0,2026-02-28,Gold Credit Card,-896.64,9101.15,M,1999-07-06,Primary,100068,,0.0,33,,,,NORM,0,69
8,Zagazig,2023-06-09,10000,A,NORM,Normal,0,2026-02-27,Cashback Card,3897.31,5903.24,M,1999-07-06,Primary,100068,,0.0,33,,,,NORM,0,69
8,Zagazig,2023-06-09,10000,A,NORM,Normal,0,2026-02-27,Business Credit Card,5846.66,4039.93,M,1999-07-06,Primary,100068,,0.0,33,,,,NORM,0,69
2,Giza,2019-04-27,15000,A,NORM,Normal,0,2026-02-14,Platinum Credit Card,1714.97,12879.27,F,1980-09-12,Secondary,100069,,0.0,83,,,,NORM,0,70
2,Giza,2019-04-27,15000,A,NORM,Normal,0,2026-02-20,Cashback Card,7007.3,7670.49,F,1980-09-12,Secondary,100069,,0.0,83,,,,NORM,0,70
2,Giza,2019-04-27,15000,A,NORM,Normal,0,2026-02-25,Business Credit Card,13302.19,1630.09,F,1980-09-12,Secondary,100069,,0.0,83,,,,NORM,0,70
9,Ismailia,2022-04-21,20000,A,NORM,Normal,0,2026-02-16,Classic Credit Card,5073.51,14810.43,F,1966-06-27,Primary,100070,,0.0,47,,,,NORM,0,71
1,Cairo Main,2021-05-07,200000,A,30DD,30 Days Delinquent,30,2026-02-28,Platinum Credit Card,1484.03,198044.33,F,1972-09-08,Primary,100071,,67264.57,58,,,,30DD,0,72
1,Cairo Main,2021-05-07,200000,A,NORM,Normal,0,2026-02-18,World Elite Card,64482.63,135451.52,F,1972-09-08,Primary,100071,,0.0,58,,,,NORM,0,72
1,Cairo Main,2021-05-07,200000,A,30DD,30 Days Delinquent,30,2026-02-19,Travel Rewards Card,74199.68,125596.07,F,1972-09-08,Primary,100071,,12510.23,58,,,,30DD,0,72
8,Zagazig,2020-02-12,20000,A,NORM,Normal,0,2026-02-20,Gold Credit Card,14054.11,5488.21,F,1974-06-08,Primary,100072,,0.0,73,,,,NORM,0,73
3,Alexandria,2018-06-01,15000,A,NORM,Normal,0,2026-02-24,Gold Credit Card,2404.56,12125.75,F,1982-03-21,Primary,100073,,0.0,94,,,,NORM,0,74
3,Alexandria,2018-06-01,15000,A,30DD,30 Days Delinquent,30,2026-03-01,Business Credit Card,8842.21,5916.71,F,1982-03-21,Primary,100073,,5758.72,94,,,,30DD,0,74
3,Alexandria,2018-06-01,15000,A,NORM,Normal,0,2026-02-28,World Elite Card,1594.08,13321.14,F,1982-03-21,Primary,100073,,0.0,94,,,,NORM,0,74
3,Alexandria,2023-04-08,30000,A,NORM,Normal,0,2026-02-19,Gold Credit Card,15131.36,14537.02,F,1963-05-10,Secondary,100074,,0.0,35,,,,NORM,0,75
1,Cairo Main,2018-10-08,20000,A,NORM,Normal,0,2026-02-14,Classic Credit Card,10260.4,9378.48,F,1987-09-12,Primary,100075,,0.0,90,,,,NORM,0,76
1,Cairo Main,2018-10-08,20000,A,NORM,Normal,0,2026-02-20,Cashback Card,1987.42,17646.7,F,1987-09-12,Primary,100075,,0.0,90,,,,NORM,0,76
1,Cairo Main,2018-10-08,20000,A,NORM,Normal,0,2026-03-01,World Elite Card,9548.95,10451.01,F,1987-09-12,Primary,100075,,0.0,90,,,,NORM,0,76
1,Cairo Main,2018-08-18,30000,A,30DD,30 Days Delinquent,30,2026-03-01,Classic Credit Card,10103.46,19832.2,F,1974-07-20,Primary,100076,,4446.12,91,,,,30DD,0,77
3,Alexandria,2024-11-01,75000,A,NORM,Normal,0,2026-02-14,Titanium Credit Card,17806.53,56804.77,F,1963-07-17,Primary,100077,,0.0,16,,,,NORM,0,78
1,Cairo Main,2023-03-21,30000,A,60DA,60 Days Delinquent,60,2026-02-22,Gold Credit Card,18673.93,10899.4,F,1996-02-04,Primary,100078,,17562.29,35,,,,60DA,0,79
8,Zagazig,2021-05-22,20000,A,NORM,Normal,0,2026-02-23,Classic Credit Card,9302.47,10523.97,F,1997-12-01,Secondary,100079,,0.0,58,,,,NORM,0,80
8,Zagazig,2021-05-22,20000,A,NORM,Normal,0,2026-02-18,Cashback Card,15092.8,4628.03,F,1997-12-01,Secondary,100079,,0.0,58,,,,NORM,0,80
7,Luxor,2018-02-03,200000,A,NORM,Normal,0,2026-02-15,Platinum Credit Card,133073.15,66522.97,M,1972-04-24,Primary,100080,,0.0,98,,,,NORM,0,81
7,Luxor,2018-02-03,200000,A,NORM,Normal,0,2026-02-26,Gold Credit Card,110022.46,89643.0,M,1972-04-24,Primary,100080,,0.0,98,,,,NORM,0,81
7,Luxor,2018-02-03,200000,A,NORM,Normal,0,2026-02-22,Titanium Credit Card,83298.36,116465.24,M,1972-04-24,Primary,100080,,0.0,98,,,,NORM,0,81
1,Cairo Main,2022-12-11,5000,A,NORM,Normal,0,2026-02-21,Classic Credit Card,3263.33,1577.2,F,1973-11-09,Primary,100081,,0.0,39,,,,NORM,0,82
3,Alexandria,2024-01-19,50000,A,90DA,90 Days Delinquent,90,2026-03-01,Titanium Credit Card,8053.84,41484.6,F,1995-04-13,Secondary,100082,,21499.38,25,,,,90DA,0,83
2,Giza,2018-11-05,15000,A,NORM,Normal,0,2026-02-28,Cashback Card,4700.09,10219.75,F,1981-01-03,Primary,100083,,0.0,89,,,,NORM,0,84
2,Giza,2018-11-05,15000,A,NORM,Normal,0,2026-03-01,Travel Rewards Card,11427.09,3295.57,F,1981-01-03,Primary,100083,,0.0,89,,,,NORM,0,84
5,Tanta,2019-05-22,100000,A,NORM,Normal,0,2026-02-19,Platinum Credit Card,-8693.0,91111.13,M,1984-01-26,Primary,100084,,0.0,82,,,,NORM,0,85
10,Suez,2024-04-18,50000,A,NEW,New,0,2026-02-23,Platinum Credit Card,9830.44,39950.9,F,1999-08-31,Primary,100085,,0.0,22,,,,NEW,0,86
5,Tanta,2019-04-21,10000,A,NORM,Normal,0,2026-02-15,Classic Credit Card,3384.0,6515.96,F,1982-02-05,Primary,100086,,0.0,83,,,,NORM,0,87
5,Tanta,2019-04-21,10000,A,NORM,Normal,0,2026-02-16,Cashback Card,4282.94,5463.45,F,1982-02-05,Primary,100086,,0.0,83,,,,NORM,0,87
2,Giza,2023-06-28,200000,A,NORM,Normal,0,2026-02-24,Platinum Credit Card,182640.45,17080.36,F,1997-05-25,Secondary,100087,,0.0,32,,,,NORM,0,88
2,Giza,2023-06-28,200000,A,NORM,Normal,0,2026-02-20,Titanium Credit Card,4671.74,194978.61,F,1997-05-25,Secondary,100087,,0.0,32,,,,NORM,0,88
2,Giza,2023-06-28,200000,A,NORM,Normal,0,2026-02-17,Travel Rewards Card,21935.35,177636.57,F,1997-05-25,Secondary,100087,,0.0,32,,,,NORM,0,88
6,Assiut,2022-01-09,5000,A,NORM,Normal,0,2026-02-17,Classic Credit Card,947.3,3883.45,M,1984-06-03,Primary,100088,,0.0,50,,,,NORM,0,89
1,Cairo Main,2021-09-28,20000,A,NORM,Normal,0,2026-02-24,Classic Credit Card,340.21,19331.69,M,1995-04-17,Secondary,100089,,0.0,53,,,,NORM,0,90
1,Cairo Main,2021-09-28,20000,A,NORM,Normal,0,2026-02-21,Cashback Card,10613.01,9151.8,M,1995-04-17,Secondary,100089,,0.0,53,,,,NORM,0,90
3,Alexandria,2024-09-07,5000,A,NORM,Normal,0,2026-02-25,Classic Credit Card,2021.3,2629.59,M,1995-05-18,Primary,100090,,0.0,18,,,,NORM,0,91
3,Alexandria,2024-09-07,5000,A,NEW,New,0,2026-02-27,Cashback Card,-80.38,4544.26,M,1995-05-18,Primary,100090,,0.0,18,,,,NEW,0,91
1,Cairo Main,2020-09-01,200000,A,NORM,Normal,0,2026-02-14,Platinum Credit Card,133130.88,66580.83,F,1976-01-26,Primary,100091,,0.0,66,,,,NORM,0,92
8,Zagazig,2022-01-22,150000,A,90DA,90 Days Delinquent,90,2026-02-17,World Elite Card,5832.61,143963.67,F,1994-11-25,Primary,100092,,22713.65,49,,,,90DA,0,93
8,Zagazig,2022-07-04,75000,A,NORM,Normal,0,2026-02-20,Titanium Credit Card,69377.56,5553.51,F,1998-01-03,Primary,100093,,0.0,44,,,,NORM,0,94
5,Tanta,2024-07-25,150000,A,NORM,Normal,0,2026-02-17,Platinum Credit Card,113040.34,36506.05,F,1988-01-02,Primary,100094,,0.0,19,,,,NORM,0,95
4,Mansoura,2023-01-24,20000,A,NORM,Normal,0,2026-02-17,Gold Credit Card,17490.65,2483.43,M,1979-04-17,Primary,100095,,0.0,37,,,,NORM,0,96
6,Assiut,2023-04-27,10000,A,NORM,Normal,0,2026-02-27,Classic Credit Card,2895.13,7040.24,M,1966-11-05,Primary,100096,,0.0,34,,,,NORM,0,97
6,Assiut,2023-04-27,10000,A,NORM,Normal,0,2026-02-23,Cashback Card,7792.91,1895.17,M,1966-11-05,Primary,100096,,0.0,34,,,,NORM,0,97
6,Assiut,2019-05-16,75000,A,NORM,Normal,0,2026-03-01,Titanium Credit Card,70339.38,4631.27,F,1990-01-20,Primary,100097,,0.0,82,,,,NORM,0,98
6,Assiut,2019-05-16,75000,A,NORM,Normal,0,2026-02-15,Business Credit Card,40404.42,34426.1,F,1990-01-20,Primary,100097,,0.0,82,,,,NORM,0,98
4,Mansoura,2023-05-30,20000,A,NORM,Normal,0,2026-02-24,Cashback Card,12618.39,7198.28,F,1966-12-10,Primary,100098,,0.0,33,,,,NORM,0,99
10,Suez,2024-03-30,5000,A,NORM,Normal,0,2026-02-15,Platinum Credit Card,2772.23,1961.05,F,1987-07-10,Secondary,100099,,0.0,23,,,,NORM,0,100
10,Suez,2024-03-30,5000,A,NORM,Normal,0,2026-02-21,Cashback Card,2088.23,2764.13,F,1987-07-10,Secondary,100099,,0.0,23,,,,NORM,0,100
10,Suez,2024-03-30,5000,A,NORM,Normal,0,2026-02-20,Classic Credit Card,219.58,4620.91,F,1987-07-10,Secondary,100099,,0.0,23,,,,NORM,0,100
3,Alexandria,2019-08-10,200000,A,NEW,New,0,2026-02-26,World Elite Card,27277.1,172677.62,M,1999-01-07,Primary,100100,,0.0,79,,,,NEW,0,101
3,Alexandria,2021-06-30,50000,A,NORM,Normal,0,2026-02-20,Platinum Credit Card,13262.69,36562.11,M,1976-08-06,Primary,100101,,0.0,56,,,,NORM,0,102
7,Luxor,2024-10-22,100000,A,NORM,Normal,0,2026-02-18,World Elite Card,32645.17,66921.35,M,1981-10-14,Primary,100102,,0.0,16,,,,NORM,0,103
9,Ismailia,2021-06-17,5000,A,NORM,Normal,0,2026-02-22,Cashback Card,2098.97,2743.58,M,1989-12-04,Primary,100103,,0.0,57,,,,NORM,0,104
5,Tanta,2021-09-05,10000,A,NORM,Normal,0,2026-03-01,Gold Credit Card,7514.03,2065.79,F,1972-12-25,Primary,100104,,0.0,54,,,,NORM,0,105
