BRANCH_ID,BRANCH_NAME,CREATION_DATE,CREDIT_LIMIT,ACTIVATED,STATUS,STATUS_NAME,DELINQUENCY,LAST_STATEMENT_DATE,PRODUCT_NAME,LEDGER_BALANCE,AVAILABLE_LIMIT,GENDER,DOB,CUSTOMER_TYPE,RIMNO,CLOSURE_DATE,OVERDUEAMOUNT,NO_OF_CYCLES,FIRST_REPLACED_CARD,SECOND_REPLACED_CARD,THIRD_REPLACED_CARD,Card account status ,DOB_WAS_MISSING,CUSTOMER_ID
6,Assiut,2018-10-25,5000,I,CLSD,Closed,0,2026-03-21,Classic Credit Card,2050.66,2519.48,M,1993-09-22,Primary,100021,2026-02-14,0.0,90,,,,CLSD,0,22
5,Tanta,2019-03-15,150000,I,CLSC,Closed by Customer,0,2026-03-22,World Elite Card,-6907.89,142762.27,F,1965-03-06,Primary,100023,2026-02-11,0.0,85,,,,CLSC,0,24
1,Cairo Main,2018-11-05,15000,A,FRAD,Fraud,0,2026-03-20,Gold Credit Card,3662.15,11256.8,M,1965-01-06,Primary,100025,,0.0,90,,,,FRAD,0,26
1,Cairo Main,2021-09-22,75000,A,LOST,Lost,0,2026-03-22,Platinum Credit Card,14775.9,60016.67,M,1968-01-17,Secondary,100027,,0.0,55,,,,LOST,0,28
5,Tanta,2020-07-21,20000,I,CLSB,Closed by Bank,0,2026-03-17,Gold Credit Card,9410.51,10554.89,F,1996-10-21,Primary,100028,2026-03-08,0.0,69,,,,CLSB,0,29
7,Luxor,2020-02-18,30000,I,CLSD,Closed,0,2026-03-26,Classic Credit Card,28392.9,1160.55,F,1985-11-11,Primary,100030,2026-02-16,0.0,74,,,,CLSD,0,31
6,Assiut,2019-05-26,30000,A,FRAD,Fraud,0,2026-03-21,Gold Credit Card,20246.53,9414.78,M,1989-10-03,Primary,100031,,0.0,83,,,,FRAD,0,32
10,Suez,2021-05-17,75000,I,CLSD,Closed,0,2026-03-31,Platinum Credit Card,-636.01,74128.38,F,1985-07-12,Primary,100032,2026-02-14,0.0,59,,,,CLSD,0,33
3,Alexandria,2023-03-19,150000,I,CLSB,Closed by Bank,0,2026-03-29,Travel Rewards Card,51557.33,98249.92,F,1995-12-13,Secondary,100036,2026-03-12,0.0,36,,,,CLSB,0,37
5,Tanta,2020-10-09,30000,I,CLSB,Closed by Bank,0,2026-03-27,Classic Credit Card,6629.85,23116.63,M,1993-09-21,Primary,100037,2026-03-26,0.0,66,,,,CLSB,0,38
2,Giza,2019-09-10,20000,I,CLSC,Closed by Customer,0,2026-03-27,Gold Credit Card,16721.03,3052.16,F,1966-03-17,Primary,100038,2026-02-23,0.0,79,,,,CLSC,0,39
1,Cairo Main,2022-09-17,75000,A,WROF,Write Off,180,2026-03-29,World Elite Card,20946.43,53743.57,F,1969-04-11,Primary,100039,2026-03-22,20700.8,43,,,,WROF,0,40
4,Mansoura,2018-10-09,5000,A,LOST,Lost,0,2026-03-28,Platinum Credit Card,3065.12,1820.63,F,1989-02-28,Primary,100043,,0.0,91,,,,LOST,0,44
8,Zagazig,2020-11-15,50000,I,CLSD,Closed,0,2026-04-01,Platinum Credit Card,34002.45,15543.76,M,1991-05-18,Secondary,100044,2026-03-29,0.0,65,,,,CLSD,0,45
3,Alexandria,2019-12-23,150000,I,CLSD,Closed,0,2026-03-20,Travel Rewards Card,136116.83,13543.14,M,1979-07-15,Secondary,100047,2026-02-27,0.0,76,,,,CLSD,0,48
5,Tanta,2024-09-07,30000,A,SUSP,Profit Suspended,120,2026-03-21,Classic Credit Card,9222.3,20574.03,M,1999-06-28,Primary,100049,,747.64,19,,,,SUSP,0,50
10,Suez,2023-11-19,200000,A,SUSP,Profit Suspended,120,2026-03-17,World Elite Card,45496.91,154083.34,M,1994-02-06,Secondary,100052,,84116.4,28,,,,SUSP,0,53
10,Suez,2023-11-19,200000,I,CLSC,Closed by Customer,0,2026-03-30,Classic Credit Card,187738.0,12171.78,M,1994-02-06,Secondary,100052,2026-03-05,0.0,28,,,,CLSC,0,53
3,Alexandria,2023-07-04,10000,A,LOST,Lost,0,2026-04-01,Gold Credit Card,408.5,9450.72,M,1988-08-11,Primary,100053,,0.0,33,,,,LOST,0,54
2,Giza,2023-07-08,10000,I,CNCD,Cancelled,0,2026-03-19,Classic Credit Card,6908.03,3046.73,M,1977-12-22,Primary,100054,,0.0,33,,,,CNCD,0,55
5,Tanta,2023-02-03,10000,I,CLSB,Closed by Bank,0,2026-03-31,Cashback Card,-980.39,8870.63,M,1991-07-14,Primary,100057,2026-03-19,0.0,38,,,,CLSB,0,58
9,Ismailia,2023-07-16,100000,I,CNCD,Cancelled,0,2026-03-30,Platinum Credit Card,59438.22,40280.69,M,1984-03-22,Secondary,100059,,0.0,33,,,,CNCD,0,60
9,Ismailia,2023-07-16,100000,A,LOST,Lost,0,2026-04-01,Travel Rewards Card,42764.24,57196.46,M,1984-03-22,Secondary,100059,,0.0,33,,,,LOST,0,60
8,Zagazig,2022-07-31,50000,I,CNCD,Cancelled,0,2026-03-24,Platinum Credit Card,20795.12,29180.26,M,1975-08-10,Primary,100061,,0.0,44,,,,CNCD,0,62
5,Tanta,2019-06-21,30000,I,CLSC,Closed by Customer,0,2026-03-21,Cashback Card,6201.46,23527.63,F,1984-08-20,Primary,100063,2026-03-22,0.0,82,,,,CLSC,0,64
2,Giza,2019-04-10,100000,A,SUSP,Profit Suspended,120,2026-03-28,Travel Rewards Card,32862.01,66961.97,F,1970-01-29,Secondary,100064,,25128.89,84,,,,SUSP,0,65
9,Ismailia,2022-04-21,20000,I,CNCD,Cancelled,0,2026-03-29,Classic Credit Card,12765.9,6831.62,F,1966-06-27,Secondary,100065,,0.0,48,,,,CNCD,0,66
7,Luxor,2022-08-10,5000,I,CLSD,Closed,0,2026-03-21,Cashback Card,3211.93,1496.76,M,1970-06-23,Primary,100067,2026-02-22,0.0,44,,,,CLSD,0,68
9,Ismailia,2021-09-21,10000,A,SUSP,Profit Suspended,120,2026-03-23,Gold Credit Card,3028.04,6964.33,M,1986-06-22,Primary,100068,,1143.62,55,,,,SUSP,0,69
10,Suez,2022-06-17,10000,I,CLSC,Closed by Customer,0,2026-03-29,Platinum Credit Card,1346.69,8336.37,M,1991-01-27,Primary,100069,2026-01-31,0.0,46,,,,CLSC,0,70
4,Mansoura,2019-01-06,75000,I,CLSD,Closed,0,2026-03-19,Platinum Credit Card,41152.18,33649.81,F,1993-07-01,Primary,100070,2026-03-18,0.0,88,,,,CLSD,0,71
10,Suez,2021-02-19,5000,A,WROF,Write Off,180,2026-03-18,Gold Credit Card,796.24,3932.64,F,1978-04-22,Primary,100081,2026-03-08,1619.15,62,,,,WROF,0,82
4,Mansoura,2024-03-20,20000,I,CLSB,Closed by Bank,0,2026-03-17,Classic Credit Card,-1649.4,18244.37,M,1963-01-29,Primary,100083,2026-02-25,0.0,24,,,,CLSB,0,84
3,Alexandria,2022-09-21,150000,A,SUSP,Profit Suspended,120,2026-03-21,Travel Rewards Card,23171.05,126745.53,M,1993-04-09,Secondary,100085,,895.13,42,,,,SUSP,0,86
5,Tanta,2018-05-08,5000,A,FRAD,Fraud,0,2026-03-28,World Elite Card,3606.73,986.87,M,1980-07-18,Primary,100086,,0.0,96,,,,FRAD,0,87
6,Assiut,2019-05-16,75000,A,WROF,Write Off,180,2026-03-28,Business Credit Card,20491.22,54149.19,F,1990-01-20,Primary,100090,2026-02-06,43779.0,83,,,,WROF,0,91
6,Assiut,2024-05-13,200000,A,SUSP,Profit Suspended,120,2026-03-26,World Elite Card,168989.2,30822.39,F,1994-11-05,Primary,100094,,82734.0,22,,,,SUSP,0,95
1,Cairo Main,2020-04-17,30000,A,FRAD,Fraud,0,2026-03-30,Gold Credit Card,20278.05,9267.95,F,1960-05-05,Primary,100096,,0.0,72,,,,FRAD,0,97
1,Cairo Main,2020-04-17,30000,A,SUSP,Profit Suspended,120,2026-03-20,Cashback Card,9275.04,20644.61,F,1960-05-05,Primary,100096,,16769.28,72,,,,SUSP,0,97
7,Luxor,2020-07-31,150000,A,SUSP,Profit Suspended,120,2026-03-26,Platinum Credit Card,60820.74,88817.59,F,1983-11-21,Secondary,100097,,16597.76,69,,,,SUSP,0,98
7,Luxor,2022-07-15,75000,A,SUSP,Profit Suspended,120,2026-03-25,Platinum Credit Card,67424.52,7530.34,M,1985-09-20,Primary,100098,,35841.26,45,,,,SUSP,0,99
10,Suez,2024-07-01,100000,I,CLSC,Closed by Customer,0,2026-03-25,Platinum Credit Card,54356.2,45484.65,F,1994-01-31,Primary,100101,2026-03-27,0.0,21,,,,CLSC,0,102
10,Suez,2024-07-01,100000,I,CLSC,Closed by Customer,0,2026-03-27,Gold Credit Card,26451.42,73436.25,F,1994-01-31,Primary,100101,2026-02-28,0.0,21,,,,CLSC,0,102
8,Zagazig,2024-03-20,5000,I,CNCD,Cancelled,0,2026-03-19,Cashback Card,1391.52,3558.35,F,1986-01-12,Primary,100103,,0.0,24,,,,CNCD,0,104
8,Zagazig,2024-03-20,5000,I,CLSD,Closed,0,2026-03-26,Gold Credit Card,1147.08,3706.83,F,1986-01-12,Primary,100103,2026-03-13,0.0,24,,,,CLSD,0,104
6,Assiut,2024-07-14,15000,A,LOST,Lost,0,2026-03-31,Cashback Card,9540.73,5256.66,M,1963-08-28,Primary,100106,,0.0,20,,,,LOST,0,107
3,Alexandria,2023-11-27,10000,A,WROF,Write Off,180,2026-03-19,Classic Credit Card,6008.65,3850.71,F,1990-01-22,Secondary,100107,2026-02-09,944.05,28,,,,WROF,0,108
3,Alexandria,2019-11-10,100000,I,CLSC,Closed by Customer,0,2026-03-21,World Elite Card,29728.06,70190.52,M,1997-04-16,Primary,100109,2026-03-28,0.0,77,,,,CLSC,0,110
6,Assiut,2024-05-25,100000,A,SUSP,Profit Suspended,120,2026-04-01,Travel Rewards Card,67676.17,31928.64,M,1990-06-05,Secondary,100110,,11368.04,22,,,,SUSP,0,111
6,Assiut,2022-08-27,5000,I,CLSD,Closed,0,2026-04-01,Classic Credit Card,204.01,4639.86,M,1961-03-12,Primary,100112,2026-03-06,0.0,43,,,,CLSD,0,113
9,Ismailia,2024-02-03,100000,I,CLSC,Closed by Customer,0,2026-03-27,World Elite Card,62975.03,36878.62,F,1977-11-11,Primary,100119,2026-03-22,0.0,26,,,,CLSC,0,120
7,Luxor,2022-12-07,75000,A,FRAD,Fraud,0,2026-03-20,Travel Rewards Card,20394.44,54550.23,F,1993-05-05,Primary,100120,,0.0,40,,,,FRAD,0,121
7,Luxor,2022-12-07,75000,I,CLSB,Closed by Bank,0,2026-03-31,World Elite Card,25343.12,49441.82,F,1993-05-05,Primary,100120,2026-02-06,0.0,40,,,,CLSB,0,121
7,Luxor,2022-12-07,75000,A,SUSP,Profit Suspended,120,2026-03-30,Platinum Credit Card,70214.58,4717.48,F,1993-05-05,Primary,100120,,33867.69,40,,,,SUSP,0,121
9,Ismailia,2021-05-22,100000,A,WROF,Write Off,180,2026-03-26,Travel Rewards Card,61229.98,38477.2,F,1972-12-28,Primary,100132,2026-02-23,17281.33,59,,,,WROF,0,133
6,Assiut,2018-07-27,30000,A,LOST,Lost,0,2026-03-26,Business Credit Card,4246.18,25447.18,M,1962-03-08,Secondary,100136,,0.0,93,,,,LOST,0,137
5,Tanta,2022-02-07,75000,A,FRAD,Fraud,0,2026-03-18,Platinum Credit Card,7321.22,67378.74,F,1992-08-19,Primary,100137,,0.0,50,,,,FRAD,0,138
10,Suez,2024-11-07,10000,I,CLSC,Closed by Customer,0,2026-03-17,Gold Credit Card,-23.58,9849.44,M,1990-07-09,Primary,100138,2026-02-07,0.0,17,,,,CLSC,0,139
10,Suez,2024-11-07,10000,A,SUSP,Profit Suspended,120,2026-03-30,Titanium Credit Card,9004.03,976.04,M,1990-07-09,Primary,100138,,5906.12,17,,,,SUSP,0,139
10,Suez,2024-11-07,10000,A,WROF,Write Off,180,2026-03-25,Business Credit Card,9254.96,576.84,M,1990-07-09,Primary,100138,2026-02-21,3136.01,17,,,,WROF,0,139
6,Assiut,2019-03-25,75000,I,CLSC,Closed by Customer,0,2026-03-27,Platinum Credit Card,-5003.86,69568.4,F,1990-03-23,Primary,100141,2026-02-09,0.0,85,,,,CLSC,0,142
9,Ismailia,2024-11-09,100000,A,LOST,Lost,0,2026-03-27,World Elite Card,30428.69,69166.7,F,1994-10-06,Primary,100143,,0.0,16,,,,LOST,0,144
9,Ismailia,2024-11-09,100000,I,CNCD,Cancelled,0,2026-03-27,Travel Rewards Card,78306.73,21399.85,F,1994-10-06,Primary,100143,,0.0,16,,,,CNCD,0,144
4,Mansoura,2019-02-15,75000,I,CLSC,Closed by Customer,0,2026-03-31,Travel Rewards Card,13839.94,61007.35,F,1962-05-10,Primary,100147,2026-02-13,0.0,86,,,,CLSC,0,148
7,Luxor,2023-07-23,15000,I,CNCD,Cancelled,0,2026-03-17,Classic Credit Card,-864.48,13751.15,F,1995-05-06,Primary,100149,,0.0,32,,,,CNCD,0,150
7,Luxor,2023-07-23,15000,A,SUSP,Profit Suspended,120,2026-03-23,Cashback Card,1279.32,13439.77,F,1995-05-06,Primary,100149,,6124.65,32,,,,SUSP,0,150
7,Luxor,2023-07-23,15000,A,SUSP,Profit Suspended,120,2026-03-28,Travel Rewards Card,2573.31,12132.34,F,1995-05-06,Primary,100149,,4626.1,32,,,,SUSP,0,150
8,Zagazig,2019-07-04,150000,I,CLSB,Closed by Bank,0,2026-03-26,World Elite Card,86127.05,63574.67,M,1999-11-21,Primary,100150,2026-02-09,0.0,82,,,,CLSB,0,151
4,Mansoura,2024-11-07,75000,I,CLSC,Closed by Customer,0,2026-03-18,Platinum Credit Card,70603.29,4174.03,F,1967-11-15,Secondary,100151,2026-02-07,0.0,17,,,,CLSC,0,152
8,Zagazig,2019-10-17,75000,I,CNCD,Cancelled,0,2026-03-31,Titanium Credit Card,51157.42,23771.14,M,1973-10-05,Primary,100153,,0.0,78,,,,CNCD,0,154
2,Giza,2019-04-05,5000,I,CLSC,Closed by Customer,0,2026-03-18,Classic Credit Card,2522.18,2124.51,F,1985-04-22,Primary,100155,2026-03-26,0.0,85,,,,CLSC,0,156
2,Giza,2019-04-05,5000,I,CNCD,Cancelled,0,2026-03-23,Cashback Card,-451.33,4112.0,F,1985-04-22,Primary,100155,,0.0,85,,,,CNCD,0,156
10,Suez,2018-07-05,75000,I,CLSC,Closed by Customer,0,2026-03-25,Platinum Credit Card,-4771.66,69859.22,F,1963-04-11,Primary,100157,2026-01-31,0.0,94,,,,CLSC,0,158
10,Suez,2018-07-05,75000,A,FRAD,Fraud,0,2026-03-19,Titanium Credit Card,37746.11,37094.61,F,1963-04-11,Primary,100157,,0.0,94,,,,FRAD,0,158
1,Cairo Main,2023-03-12,150000,A,FRAD,Fraud,0,2026-04-01,World Elite Card,-7943.5,141954.42,M,1973-05-20,Primary,100159,,0.0,37,,,,FRAD,0,160
4,Mansoura,2018-08-20,15000,I,CLSB,Closed by Bank,0,2026-03-19,Classic Credit Card,9084.24,5507.99,F,1993-11-02,Secondary,100161,2026-03-08,0.0,92,,,,CLSB,0,162
4,Mansoura,2018-08-20,15000,I,CNCD,Cancelled,0,2026-04-01,Titanium Credit Card,10240.27,4302.99,F,1993-11-02,Secondary,100161,,0.0,92,,,,CNCD,0,162
1,Cairo Main,2020-02-18,10000,I,CLSC,Closed by Customer,0,2026-03-26,Business Credit Card,3690.73,5833.21,F,1969-07-02,Primary,100166,2026-03-02,0.0,74,,,,CLSC,0,167
1,Cairo Main,2020-02-18,10000,I,CLSB,Closed by Bank,0,2026-03-30,Gold Credit Card,2509.42,7167.4,F,1969-07-02,Primary,100166,2026-02-21,0.0,74,,,,CLSB,0,167
10,Suez,2020-10-03,100000,I,CLSB,Closed by Bank,0,2026-03-18,Platinum Credit Card,3388.17,96274.26,M,1997-05-19,Primary,100169,2026-03-30,0.0,66,,,,CLSB,0,170
10,Suez,2020-10-03,100000,A,FRAD,Fraud,0,2026-03-29,Travel Rewards Card,-9746.84,90118.27,M,1997-05-19,Primary,100169,,0.0,66,,,,FRAD,0,170
3,Alexandria,2024-02-17,100000,A,LOST,Lost,0,2026-03-29,Travel Rewards Card,48149.35,51468.5,F,1992-04-23,Primary,100170,,0.0,25,,,,LOST,0,171
5,Tanta,2023-08-20,75000,A,FRAD,Fraud,0,2026-03-26,Platinum Credit Card,-4208.21,70731.42,F,1960-10-07,Primary,100172,,0.0,31,,,,FRAD,0,173
9,Ismailia,2021-11-17,5000,I,CLSD,Closed,0,2026-03-24,Classic Credit Card,4554.66,30.61,M,1993-06-09,Primary,100177,2026-03-23,0.0,53,,,,CLSD,0,178
7,Luxor,2018-12-13,150000,A,SUSP,Profit Suspended,120,2026-03-21,World Elite Card,25905.36,123878.27,F,1977-05-24,Primary,100181,,37844.15,88,,,,SUSP,0,182
1,Cairo Main,2021-09-22,200000,A,WROF,Write Off,180,2026-03-17,Travel Rewards Card,157874.17,42114.35,F,1977-10-01,Primary,100183,2026-03-08,119542.97,55,,,,WROF,0,184
8,Zagazig,2021-05-25,20000,A,LOST,Lost,0,2026-03-21,Cashback Card,15648.38,4013.96,F,1966-03-30,Secondary,100186,,0.0,59,,,,LOST,0,187
10,Suez,2024-04-25,75000,I,CLSB,Closed by Bank,0,2026-03-30,Platinum Credit Card,58996.73,15556.26,M,1961-12-26,Primary,100188,2026-02-05,0.0,23,,,,CLSB,0,189
10,Suez,2023-08-12,15000,I,CNCD,Cancelled,0,2026-04-01,Gold Credit Card,5122.79,9595.2,F,1990-12-21,Primary,100189,,0.0,32,,,,CNCD,0,190
10,Suez,2023-08-12,15000,A,SUSP,Profit Suspended,120,2026-03-26,Cashback Card,3008.65,11763.93,F,1990-12-21,Primary,100189,,7104.03,32,,,,SUSP,0,190
10,Suez,2023-08-12,15000,I,CLSB,Closed by Bank,0,2026-04-01,World Elite Card,2939.52,11937.13,F,1990-12-21,Primary,100189,2026-02-13,0.0,32,,,,CLSB,0,190
10,Suez,2023-08-12,15000,A,SUSP,Profit Suspended,120,2026-03-19,Classic Credit Card,448.22,14287.49,F,1990-12-21,Primary,100189,,7622.82,32,,,,SUSP,0,190
2,Giza,2024-01-09,15000,A,LOST,Lost,0,2026-03-26,Gold Credit Card,13185.65,1743.12,F,1995-11-12,Primary,100193,,0.0,27,,,,LOST,0,194
3,Alexandria,2019-08-03,150000,I,CLSB,Closed by Bank,0,2026-03-29,World Elite Card,67772.59,82055.27,M,1976-09-29,Primary,100195,2026-02-01,0.0,81,,,,CLSB,0,196
8,Zagazig,2019-11-17,10000,A,WROF,Write Off,180,2026-04-01,Classic Credit Card,4136.46,5447.45,F,1981-12-02,Primary,100197,2026-02-12,5302.5,77,,,,WROF,0,198
3,Alexandria,2021-04-13,30000,I,CLSD,Closed,0,2026-03-23,Cashback Card,24502.92,5062.22,F,1974-07-08,Secondary,100201,2026-02-11,0.0,60,,,,CLSD,0,202
2,Giza,2019-01-17,75000,A,WROF,Write Off,180,2026-03-30,World Elite Card,36814.58,37874.28,M,1988-06-03,Secondary,100203,2026-02-15,22459.18,87,,,,WROF,0,204
8,Zagazig,2021-11-08,5000,A,SUSP,Profit Suspended,120,2026-03-31,Gold Credit Card,434.01,4157.49,F,1995-05-12,Primary,100205,,2169.51,53,,,,SUSP,0,206
2,Giza,2019-07-28,10000,I,CLSD,Closed,0,2026-03-25,Titanium Credit Card,1159.56,8368.94,F,1964-07-04,Primary,100210,2026-01-31,0.0,81,,,,CLSD,0,211
10,Suez,2023-03-16,50000,A,LOST,Lost,0,2026-03-22,Platinum Credit Card,41559.02,8058.27,M,1970-11-18,Primary,100222,,0.0,37,,,,LOST,0,223
10,Suez,2023-03-16,50000,A,WROF,Write Off,180,2026-03-20,Gold Credit Card,19895.68,29611.47,M,1970-11-18,Primary,100222,2026-02-22,20955.15,37,,,,WROF,0,223
7,Luxor,2022-03-06,100000,I,CLSB,Closed by Bank,0,2026-03-19,World Elite Card,34172.71,65748.99,M,1991-06-09,Primary,100224,2026-02-12,0.0,49,,,,CLSB,0,225
7,Luxor,2024-01-05,50000,I,CLSD,Closed,0,2026-03-25,Titanium Credit Card,12639.82,37060.16,M,1965-06-01,Primary,100226,2026-02-16,0.0,27,,,,CLSD,0,227
7,Luxor,2019-12-13,15000,A,SUSP,Profit Suspended,120,2026-03-28,Cashback Card,4932.68,9952.88,M,1975-12-01,Primary,100235,,8597.72,76,,,,SUSP,0,236
9,Ismailia,2022-02-03,10000,A,SUSP,Profit Suspended,120,2026-03-23,Titanium Credit Card,2329.38,7613.19,F,1998-08-10,Primary,100238,,3561.57,50,,,,SUSP,0,239
3,Alexandria,2018-01-08,200000,I,CLSB,Closed by Bank,0,2026-03-24,World Elite Card,108535.56,91337.86,M,1992-09-10,Secondary,100240,2026-02-10,0.0,100,,,,CLSB,0,241
6,Assiut,2019-03-19,5000,I,CLSC,Closed by Customer,0,2026-03-27,Cashback Card,2323.8,2189.5,F,1971-07-07,Primary,100242,2026-02-08,0.0,85,,,,CLSC,0,243
10,Suez,2023-07-04,15000,A,WROF,Write Off,180,2026-03-26,Gold Credit Card,10517.29,4314.59,M,1984-08-27,Primary,100246,2026-02-04,2218.52,33,,,,WROF,0,247
5,Tanta,2022-06-06,5000,A,FRAD,Fraud,0,2026-03-31,Cashback Card,1941.61,2588.67,F,1963-07-17,Primary,100250,,0.0,46,,,,FRAD,0,251
4,Mansoura,2018-06-24,75000,A,SUSP,Profit Suspended,120,2026-03-31,Business Credit Card,46531.79,28322.04,M,1965-08-29,Primary,100251,,44819.93,94,,,,SUSP,0,252
10,Suez,2019-02-15,10000,I,CNCD,Cancelled,0,2026-03-22,Gold Credit Card,8928.84,850.01,F,1994-01-07,Primary,100253,,0.0,86,,,,CNCD,0,254
2,Giza,2023-09-07,75000,I,CLSB,Closed by Bank,0,2026-03-22,Travel Rewards Card,6923.95,67643.52,M,1973-12-15,Primary,100257,2026-03-18,0.0,31,,,,CLSB,0,258
4,Mansoura,2020-07-11,20000,I,CNCD,Cancelled,0,2026-03-29,Cashback Card,6926.09,12607.21,M,1989-01-14,Primary,100260,,0.0,69,,,,CNCD,0,261
4,Mansoura,2024-10-27,30000,A,LOST,Lost,0,2026-03-22,Gold Credit Card,14769.84,15005.71,M,1971-04-28,Primary,100261,,0.0,17,,,,LOST,0,262
1,Cairo Main,2023-12-16,20000,A,WROF,Write Off,180,2026-03-19,Travel Rewards Card,4232.53,15446.06,F,1974-06-15,Primary,100270,2026-03-07,2615.74,27,,,,WROF,0,271
5,Tanta,2023-12-31,200000,I,CNCD,Cancelled,0,2026-04-01,Travel Rewards Card,171316.4,28632.28,M,1994-08-06,Primary,100273,,0.0,27,,,,CNCD,0,274
10,Suez,2019-07-16,75000,I,CLSC,Closed by Customer,0,2026-03-20,Platinum Credit Card,9749.08,65196.92,M,1991-06-07,Primary,100275,2026-02-23,0.0,81,,,,CLSC,0,276
6,Assiut,2022-08-06,30000,A,WROF,Write Off,180,2026-03-17,Gold Credit Card,2096.71,27525.33,M,1991-07-22,Primary,100276,2026-02-10,16011.64,44,,,,WROF,0,277
8,Zagazig,2019-02-13,15000,I,CNCD,Cancelled,0,2026-03-28,Cashback Card,9244.45,5505.44,M,1962-03-31,Primary,100278,,0.0,86,,,,CNCD,0,279
6,Assiut,2022-11-28,200000,A,SUSP,Profit Suspended,120,2026-03-29,World Elite Card,40019.36,159487.63,F,1976-01-14,Secondary,100279,,31205.69,40,,,,SUSP,0,280
6,Assiut,2022-11-28,200000,I,CLSB,Closed by Bank,0,2026-03-17,Travel Rewards Card,97118.03,102754.82,F,1976-01-14,Secondary,100279,2026-02-07,0.0,40,,,,CLSB,0,280
1,Cairo Main,2020-07-01,150000,A,LOST,Lost,0,2026-03-28,World Elite Card,122140.45,27545.34,F,1982-09-27,Primary,100284,,0.0,70,,,,LOST,0,285
2,Giza,2022-05-29,20000,A,WROF,Write Off,180,2026-03-28,Classic Credit Card,1180.37,18584.7,M,1998-03-24,Primary,100288,2026-02-04,5689.97,46,,,,WROF,0,289
2,Giza,2022-05-29,20000,I,CLSD,Closed,0,2026-03-22,Gold Credit Card,7020.44,12833.85,M,1998-03-24,Primary,100288,2026-02-02,0.0,46,,,,CLSD,0,289
3,Alexandria,2019-12-30,150000,A,SUSP,Profit Suspended,120,2026-04-01,Platinum Credit Card,124305.45,25490.12,F,1991-11-13,Primary,100292,,23826.77,76,,,,SUSP,0,293
5,Tanta,2021-03-04,5000,I,CNCD,Cancelled,0,2026-03-22,Gold Credit Card,2399.02,2298.42,M,1984-03-26,Primary,100301,,0.0,61,,,,CNCD,0,302
5,Tanta,2021-03-04,5000,A,FRAD,Fraud,0,2026-03-29,Cashback Card,268.69,4252.17,M,1984-03-26,Primary,100301,,0.0,61,,,,FRAD,0,302
9,Ismailia,2024-06-13,20000,I,CLSC,Closed by Customer,0,2026-03-17,Gold Credit Card,-649.79,19068.04,M,1963-02-28,Primary,100304,2026-02-19,0.0,21,,,,CLSC,0,305
9,Ismailia,2024-03-01,10000,I,CLSC,Closed by Customer,0,2026-03-31,Gold Credit Card,6758.78,3045.64,F,1980-09-09,Primary,100309,2026-03-02,0.0,25,,,,CLSC,0,310
