BRANCH_ID,BRANCH_NAME,CREATION_DATE,CREDIT_LIMIT,ACTIVATED,STATUS,STATUS_NAME,DELINQUENCY,LAST_STATEMENT_DATE,PRODUCT_NAME,LEDGER_BALANCE,AVAILABLE_LIMIT,GENDER,DOB,CUSTOMER_TYPE,RIMNO,CLOSURE_DATE,OVERDUEAMOUNT,NO_OF_CYCLES,FIRST_REPLACED_CARD,SECOND_REPLACED_CARD,THIRD_REPLACED_CARD,Card account status ,DOB_WAS_MISSING,CUSTOMER_ID
9,Ismailia,2024-03-16,5000,A,NORM,Normal,0,2026-04-21,Cashback Card,3470.87,1406.51,M,1971-04-12,Primary,100008,,0.0,25,,,,NORM,0,9
9,Ismailia,2024-03-16,5000,A,NORM,Normal,0,2026-04-21,Business Credit Card,922.03,3615.96,M,1971-04-12,Primary,100008,,0.0,25,,,,NORM,0,9
1,Cairo Main,2020-12-14,150000,A,NEW,New,0,2026-04-23,World Elite Card,117591.39,32145.29,F,1992-05-22,Primary,100009,,0.0,65,,,,NEW,0,10
1,Cairo Main,2021-08-20,100000,A,60DA,60 Days Delinquent,60,2026-04-17,Platinum Credit Card,19190.59,80512.51,M,1986-11-13,Primary,100010,,8877.59,57,,,,60DA,0,11
2,Giza,2023-06-14,10000,A,90DA,90 Days Delinquent,90,2026-04-28,Classic Credit Card,2032.87,7841.78,F,1992-10-30,Secondary,100011,,5089.05,35,,,,90DA,0,12
2,Giza,2023-06-14,10000,A,NORM,Normal,0,2026-04-19,Cashback Card,1699.87,8299.18,F,1992-10-30,Secondary,100011,,0.0,35,,,,NORM,0,12
5,Tanta,2022-03-10,100000,A,NORM,Normal,0,2026-04-16,World Elite Card,22041.96,77611.16,M,1977-11-24,Primary,100012,,0.0,50,,,,NORM,0,13
2,Giza,2021-09-15,10000,A,NORM,Normal,0,2026-04-19,Cashback Card,2341.11,7500.35,M,1961-05-29,Primary,100013,,0.0,56,,,,NORM,0,14
8,Zagazig,2023-04-22,75000,A,NORM,Normal,0,2026-04-23,Titanium Credit Card,36620.4,38264.93,F,1970-11-25,Primary,100014,,0.0,36,,,,NORM,0,15
2,Giza,2024-03-04,10000,A,NEW,New,0,2026-04-25,Cashback Card,4242.12,5627.56,M,1979-11-17,Primary,100016,,0.0,26,,,,NEW,0,17
4,Mansoura,2022-07-01,5000,A,NORM,Normal,0,2026-05-01,Gold Credit Card,851.27,4066.65,F,1998-10-14,Primary,100017,,0.0,46,,,,NORM,0,18
3,Alexandria,2021-04-30,20000,A,30DD,30 Days Delinquent,30,2026-04-26,Cashback Card,3776.14,16174.89,M,1968-07-08,Primary,100018,,3811.68,60,,,,30DD,0,19
9,Ismailia,2018-08-21,150000,A,NORM,Normal,0,2026-04-29,World Elite Card,8032.5,141745.23,M,1967-01-23,Primary,100019,,0.0,93,,,,NORM,0,20
9,Ismailia,2018-08-21,150000,A,NEW,New,0,2026-04-25,Gold Credit Card,83754.72,65793.95,M,1967-01-23,Primary,100019,,0.0,93,,,,NEW,0,20
2,Giza,2024-07-18,200000,A,NORM,Normal,0,2026-04-25,Platinum Credit Card,-19864.96,179964.3,F,1978-10-21,Primary,100020,,0.0,21,,,,NORM,0,21
6,Assiut,2018-10-25,5000,A,NORM,Normal,0,2026-04-26,Cashback Card,4376.46,177.27,M,1993-09-22,Primary,100021,,0.0,91,,,,NORM,0,22
6,Assiut,2018-10-25,5000,A,NORM,Normal,0,2026-04-20,Classic Credit Card,-40.05,4658.14,M,1993-09-22,Primary,100021,,0.0,91,,,,NORM,0,22
2,Giza,2020-09-27,50000,A,NEW,New,0,2026-04-29,Titanium Credit Card,13199.93,36546.37,F,1999-06-10,Secondary,100022,,0.0,68,,,,NEW,0,23
7,Luxor,2021-02-07,5000,A,NORM,Normal,0,2026-04-21,Classic Credit Card,839.84,4059.92,F,1997-03-15,Primary,100024,,0.0,63,,,,NORM,0,25
1,Cairo Main,2018-11-05,15000,A,NORM,Normal,0,2026-04-28,Gold Credit Card,2969.73,11691.67,M,1965-01-06,Primary,100025,,0.0,91,,,,NORM,0,26
1,Cairo Main,2021-09-22,75000,A,NEW,New,0,2026-04-25,Platinum Credit Card,13793.11,60792.56,M,1968-01-17,Secondary,100027,,0.0,56,,,,NEW,0,28
5,Tanta,2020-07-21,20000,A,90DA,90 Days Delinquent,90,2026-05-01,Gold Credit Card,15387.06,4127.37,F,1996-10-21,Primary,100028,,10118.16,70,,,,90DA,0,29
5,Tanta,2020-07-21,20000,A,60DA,60 Days Delinquent,60,2026-04-27,Cashback Card,14020.73,5866.78,F,1996-10-21,Primary,100028,,4826.07,70,,,,60DA,0,29
6,Assiut,2019-04-18,30000,A,30DD,30 Days Delinquent,30,2026-04-22,Gold Credit Card,17643.01,12024.52,F,1961-03-28,Primary,100029,,13885.78,85,,,,30DD,0,30
6,Assiut,2019-05-26,30000,A,NORM,Normal,0,2026-04-29,Gold Credit Card,22552.15,6976.63,M,1989-10-03,Primary,100031,,0.0,84,,,,NORM,0,32
10,Suez,2021-05-17,75000,A,NORM,Normal,0,2026-04-26,Titanium Credit Card,70404.38,4177.59,F,1985-07-12,Primary,100032,,0.0,60,,,,NORM,0,33
10,Suez,2021-05-17,75000,A,NORM,Normal,0,2026-04-17,Platinum Credit Card,43801.78,31018.24,F,1985-07-12,Primary,100032,,0.0,60,,,,NORM,0,33
9,Ismailia,2019-11-27,10000,A,NORM,Normal,0,2026-04-30,Cashback Card,2746.81,7040.08,M,1981-03-23,Primary,100033,,0.0,78,,,,NORM,0,34
3,Alexandria,2018-07-09,20000,A,NORM,Normal,0,2026-04-27,Business Credit Card,5821.13,14030.49,M,1961-02-04,Primary,100034,,0.0,95,,,,NORM,0,35
3,Alexandria,2018-07-09,20000,A,NORM,Normal,0,2026-04-27,Titanium Credit Card,16171.2,3717.66,M,1961-02-04,Primary,100034,,0.0,95,,,,NORM,0,35
7,Luxor,2019-08-28,5000,A,NORM,Normal,0,2026-04-18,Classic Credit Card,4660.31,330.02,M,1970-12-11,Secondary,100035,,0.0,81,,,,NORM,0,36
3,Alexandria,2023-03-19,150000,A,NORM,Normal,0,2026-04-26,Travel Rewards Card,46174.01,103395.5,F,1995-12-13,Secondary,100036,,0.0,37,,,,NORM,0,37
5,Tanta,2020-10-09,30000,A,NORM,Normal,0,2026-04-16,Classic Credit Card,2006.5,27789.98,M,1993-09-21,Primary,100037,,0.0,67,,,,NORM,0,38
2,Giza,2019-09-10,20000,A,NORM,Normal,0,2026-04-30,Cashback Card,926.27,18741.85,F,1966-03-17,Primary,100038,,0.0,80,,,,NORM,0,39
2,Giza,2019-09-10,20000,A,90DA,90 Days Delinquent,90,2026-05-01,Gold Credit Card,-184.92,19737.96,F,1966-03-17,Primary,100038,,2258.18,80,,,,90DA,0,39
1,Cairo Main,2022-09-17,75000,A,NORM,Normal,0,2026-04-20,Platinum Credit Card,15717.17,58921.48,F,1969-04-11,Primary,100039,,0.0,44,,,,NORM,0,40
1,Cairo Main,2022-09-17,75000,A,NEW,New,0,2026-04-19,World Elite Card,18173.16,56402.41,F,1969-04-11,Primary,100039,,0.0,44,,,,NEW,0,40
1,Cairo Main,2022-09-17,75000,A,30DD,30 Days Delinquent,30,2026-04-29,Cashback Card,14437.42,60374.55,F,1969-04-11,Primary,100039,,36622.65,44,,,,30DD,0,40
9,Ismailia,2024-10-06,20000,A,NEW,New,0,2026-04-24,Business Credit Card,15689.87,4206.98,F,1995-11-18,Primary,100040,,0.0,19,,,,NEW,0,41
8,Zagazig,2021-10-14,75000,A,NORM,Normal,0,2026-04-26,Titanium Credit Card,60770.2,13857.12,M,1974-08-30,Primary,100042,,0.0,55,,,,NORM,0,43
8,Zagazig,2021-10-14,75000,A,NORM,Normal,0,2026-05-01,Platinum Credit Card,31324.6,43353.39,M,1974-08-30,Primary,100042,,0.0,55,,,,NORM,0,43
4,Mansoura,2018-10-09,5000,A,90DA,90 Days Delinquent,90,2026-04-26,Classic Credit Card,4433.37,188.57,F,1989-02-28,Primary,100043,,1235.61,92,,,,90DA,0,44
4,Mansoura,2018-10-09,5000,A,NORM,Normal,0,2026-04-19,Platinum Credit Card,-63.69,4515.33,F,1989-02-28,Primary,100043,,0.0,92,,,,NORM,0,44
8,Zagazig,2020-11-15,50000,A,NORM,Normal,0,2026-04-24,Platinum Credit Card,34413.43,15330.78,M,1991-05-18,Secondary,100044,,0.0,66,,,,NORM,0,45
8,Zagazig,2020-11-15,50000,A,NORM,Normal,0,2026-04-20,Travel Rewards Card,14953.98,34874.41,M,1991-05-18,Secondary,100044,,0.0,66,,,,NORM,0,45
7,Luxor,2020-03-23,10000,A,90DA,90 Days Delinquent,90,2026-04-26,Cashback Card,5711.41,3814.42,M,1992-01-27,Primary,100045,,2248.72,74,,,,90DA,0,46
7,Luxor,2020-03-23,10000,A,NORM,Normal,0,2026-04-17,Gold Credit Card,6783.96,3109.2,M,1992-01-27,Primary,100045,,0.0,74,,,,NORM,0,46
6,Assiut,2022-10-21,50000,A,30DD,30 Days Delinquent,30,2026-04-24,Titanium Credit Card,16834.36,32891.61,F,1983-11-24,Primary,100046,,16171.1,42,,,,30DD,0,47
3,Alexandria,2019-12-23,150000,A,NORM,Normal,0,2026-04-18,Platinum Credit Card,40486.04,109262.63,M,1979-07-15,Secondary,100047,,0.0,77,,,,NORM,0,48
3,Alexandria,2019-12-23,150000,A,NEW,New,0,2026-04-16,Travel Rewards Card,43756.47,105937.07,M,1979-07-15,Secondary,100047,,0.0,77,,,,NEW,0,48
8,Zagazig,2023-03-19,200000,A,NORM,Normal,0,2026-04-22,Platinum Credit Card,14024.96,185684.59,M,1970-12-09,Primary,100048,,0.0,37,,,,NORM,0,49
1,Cairo Main,2021-04-20,20000,A,NORM,Normal,0,2026-04-19,Gold Credit Card,8743.25,11089.97,F,1964-03-04,Primary,100050,,0.0,61,,,,NORM,0,51
1,Cairo Main,2021-04-20,20000,A,90DA,90 Days Delinquent,90,2026-04-24,Cashback Card,16609.76,3259.47,F,1964-03-04,Primary,100050,,1745.54,61,,,,90DA,0,51
10,Suez,2023-11-19,200000,A,NORM,Normal,0,2026-04-27,World Elite Card,2155.26,197406.24,M,1994-02-06,Secondary,100052,,0.0,29,,,,NORM,0,53
10,Suez,2023-11-19,200000,A,NORM,Normal,0,2026-04-19,Platinum Credit Card,18037.76,181680.88,M,1994-02-06,Secondary,100052,,0.0,29,,,,NORM,0,53
10,Suez,2023-11-19,200000,A,NORM,Normal,0,2026-04-28,Classic Credit Card,40587.26,159009.24,M,1994-02-06,Secondary,100052,,0.0,29,,,,NORM,0,53
3,Alexandria,2023-07-04,10000,A,60DA,60 Days Delinquent,60,2026-04-25,Gold Credit Card,7728.31,1943.44,M,1988-08-11,Primary,100053,,890.4,34,,,,60DA,0,54
2,Giza,2023-07-08,10000,A,60DA,60 Days Delinquent,60,2026-04-17,Cashback Card,8370.82,1496.1,M,1977-12-22,Primary,100054,,889.65,34,,,,60DA,0,55
10,Suez,2024-12-08,20000,A,NORM,Normal,0,2026-04-17,Gold Credit Card,3216.93,16429.62,M,1995-06-21,Primary,100055,,0.0,16,,,,NORM,0,56
5,Tanta,2023-02-03,10000,A,NORM,Normal,0,2026-04-17,World Elite Card,-503.25,9475.18,M,1991-07-14,Primary,100057,,0.0,39,,,,NORM,0,58
5,Tanta,2023-02-03,10000,A,NEW,New,0,2026-04-27,Business Credit Card,3850.47,6118.04,M,1991-07-14,Primary,100057,,0.0,39,,,,NEW,0,58
9,Ismailia,2023-07-16,100000,A,90DA,90 Days Delinquent,90,2026-04-25,Platinum Credit Card,3902.89,96038.75,M,1984-03-22,Secondary,100059,,42283.0,34,,,,90DA,0,60
9,Ismailia,2023-07-16,100000,A,NORM,Normal,0,2026-04-29,Travel Rewards Card,58.83,99568.57,M,1984-03-22,Secondary,100059,,0.0,34,,,,NORM,0,60
1,Cairo Main,2021-01-08,200000,A,NORM,Normal,0,2026-04-16,Travel Rewards Card,77272.38,122419.62,F,1994-04-21,Primary,100060,,0.0,64,,,,NORM,0,61
8,Zagazig,2022-07-31,50000,A,NORM,Normal,0,2026-04-23,Travel Rewards Card,2969.96,46974.0,M,1975-08-10,Primary,100061,,0.0,45,,,,NORM,0,62
5,Tanta,2019-06-21,30000,A,NEW,New,0,2026-04-23,Gold Credit Card,6958.58,23023.4,F,1984-08-20,Primary,100063,,0.0,83,,,,NEW,0,64
5,Tanta,2019-06-21,30000,A,60DA,60 Days Delinquent,60,2026-04-21,Cashback Card,23601.39,6066.92,F,1984-08-20,Primary,100063,,14373.42,83,,,,60DA,0,64
5,Tanta,2019-06-21,30000,A,NORM,Normal,0,2026-04-21,Business Credit Card,7437.05,22329.65,F,1984-08-20,Primary,100063,,0.0,83,,,,NORM,0,64
2,Giza,2019-04-10,100000,A,NORM,Normal,0,2026-04-18,World Elite Card,91681.04,7993.54,F,1970-01-29,Secondary,100064,,0.0,85,,,,NORM,0,65
2,Giza,2019-04-10,100000,A,NORM,Normal,0,2026-04-22,Travel Rewards Card,2113.7,97654.83,F,1970-01-29,Secondary,100064,,0.0,85,,,,NORM,0,65
9,Ismailia,2022-04-21,20000,A,NORM,Normal,0,2026-04-27,Classic Credit Card,12412.22,7490.63,F,1966-06-27,Secondary,100065,,0.0,49,,,,NORM,0,66
1,Cairo Main,2021-05-07,200000,A,NORM,Normal,0,2026-04-28,Platinum Credit Card,148416.34,51518.53,F,1972-09-08,Secondary,100066,,0.0,60,,,,NORM,0,67
1,Cairo Main,2021-05-07,200000,A,NORM,Normal,0,2026-04-22,World Elite Card,133728.02,65863.66,F,1972-09-08,Secondary,100066,,0.0,60,,,,NORM,0,67
1,Cairo Main,2021-05-07,200000,A,NORM,Normal,0,2026-04-25,Titanium Credit Card,82731.19,117263.37,F,1972-09-08,Secondary,100066,,0.0,60,,,,NORM,0,67
7,Luxor,2022-08-10,5000,A,NORM,Normal,0,2026-04-29,Business Credit Card,2916.41,1661.42,M,1970-06-23,Primary,100067,,0.0,45,,,,NORM,0,68
9,Ismailia,2021-09-21,10000,A,NORM,Normal,0,2026-04-22,Gold Credit Card,6505.09,3433.41,M,1986-06-22,Primary,100068,,0.0,56,,,,NORM,0,69
10,Suez,2022-06-17,10000,A,NORM,Normal,0,2026-04-17,Titanium Credit Card,6528.15,3412.83,M,1991-01-27,Primary,100069,,0.0,47,,,,NORM,0,70
10,Suez,2022-06-17,10000,A,NORM,Normal,0,2026-04-26,Platinum Credit Card,4270.85,5438.14,M,1991-01-27,Primary,100069,,0.0,47,,,,NORM,0,70
4,Mansoura,2019-01-06,75000,A,90DA,90 Days Delinquent,90,2026-04-19,Platinum Credit Card,3999.22,70609.28,F,1993-07-01,Primary,100070,,8221.8,89,,,,90DA,0,71
4,Mansoura,2019-01-06,75000,A,90DA,90 Days Delinquent,90,2026-04-22,Travel Rewards Card,34575.72,40279.51,F,1993-07-01,Primary,100070,,22733.06,89,,,,90DA,0,71
6,Assiut,2019-08-20,20000,A,NORM,Normal,0,2026-05-01,Cashback Card,3777.88,16192.82,M,1979-04-27,Primary,100071,,0.0,81,,,,NORM,0,72
4,Mansoura,2024-07-16,15000,A,NORM,Normal,0,2026-04-22,Gold Credit Card,3228.96,11578.67,F,1982-04-28,Primary,100072,,0.0,21,,,,NORM,0,73
8,Zagazig,2024-08-03,30000,A,NEW,New,0,2026-04-27,Gold Credit Card,14423.65,15084.73,M,1975-07-02,Primary,100073,,0.0,21,,,,NEW,0,74
10,Suez,2021-04-24,5000,A,NORM,Normal,0,2026-04-18,Cashback Card,3497.2,1203.46,F,1973-04-09,Secondary,100074,,0.0,61,,,,NORM,0,75
10,Suez,2021-12-14,20000,A,30DD,30 Days Delinquent,30,2026-04-24,Cashback Card,4368.59,15180.59,M,1995-12-21,Primary,100075,,2210.73,53,,,,30DD,0,76
10,Suez,2021-12-14,20000,A,NORM,Normal,0,2026-04-19,Business Credit Card,2238.52,17356.74,M,1995-12-21,Primary,100075,,0.0,53,,,,NORM,0,76
5,Tanta,2019-05-22,100000,A,NORM,Normal,0,2026-04-20,Travel Rewards Card,18699.29,81026.3,M,1984-01-26,Primary,100078,,0.0,84,,,,NORM,0,79
6,Assiut,2020-06-25,10000,A,NEW,New,0,2026-04-27,Cashback Card,-761.86,8794.65,M,1987-05-14,Primary,100079,,0.0,71,,,,NEW,0,80
6,Assiut,2020-06-25,10000,A,NORM,Normal,0,2026-04-29,Classic Credit Card,5883.14,3815.06,M,1987-05-14,Primary,100079,,0.0,71,,,,NORM,0,80
10,Suez,2021-02-19,5000,A,30DD,30 Days Delinquent,30,2026-04-18,Gold Credit Card,1263.47,3453.6,F,1978-04-22,Primary,100081,,865.09,63,,,,30DD,0,82
4,Mansoura,2024-03-20,20000,A,60DA,60 Days Delinquent,60,2026-04-30,Classic Credit Card,12594.5,7355.27,M,1963-01-29,Primary,100083,,4058.05,25,,,,60DA,0,84
9,Ismailia,2019-12-16,10000,A,NEW,New,0,2026-04-29,Gold Credit Card,8078.2,1481.84,F,1971-03-30,Primary,100084,,0.0,77,,,,NEW,0,85
3,Alexandria,2022-09-21,150000,A,NORM,Normal,0,2026-04-28,Travel Rewards Card,141685.77,8185.59,M,1993-04-09,Secondary,100085,,0.0,43,,,,NORM,0,86
5,Tanta,2018-05-08,5000,A,60DA,60 Days Delinquent,60,2026-04-18,Business Credit Card,3877.08,759.01,M,1980-07-18,Primary,100086,,2680.2,97,,,,60DA,0,87
5,Tanta,2018-05-08,5000,A,NORM,Normal,0,2026-04-22,Gold Credit Card,2336.13,2366.34,M,1980-07-18,Primary,100086,,0.0,97,,,,NORM,0,87
5,Tanta,2018-05-08,5000,A,NORM,Normal,0,2026-04-22,World Elite Card,1991.51,2885.43,M,1980-07-18,Primary,100086,,0.0,97,,,,NORM,0,87
2,Giza,2018-12-16,10000,A,30DD,30 Days Delinquent,30,2026-05-01,Cashback Card,-723.0,8951.39,M,1997-04-23,Primary,100089,,2037.61,89,,,,30DD,0,90
6,Assiut,2019-05-16,75000,A,NEW,New,0,2026-04-16,Titanium Credit Card,23957.06,50988.18,F,1990-01-20,Primary,100090,,0.0,84,,,,NEW,0,91
6,Assiut,2019-05-16,75000,A,NORM,Normal,0,2026-04-30,Business Credit Card,8938.49,65692.06,F,1990-01-20,Primary,100090,,0.0,84,,,,NORM,0,91
6,Assiut,2019-05-16,75000,A,NEW,New,0,2026-04-18,Travel Rewards Card,22446.79,52086.45,F,1990-01-20,Primary,100090,,0.0,84,,,,NEW,0,91
4,Mansoura,2023-05-30,20000,A,NORM,Normal,0,2026-05-01,Cashback Card,9896.88,9702.52,F,1966-12-10,Primary,100091,,0.0,35,,,,NORM,0,92
10,Suez,2024-03-30,5000,A,NORM,Normal,0,2026-04-16,Platinum Credit Card,3139.26,1633.52,F,1987-07-10,Secondary,100092,,0.0,25,,,,NORM,0,93
10,Suez,2024-03-30,5000,A,NORM,Normal,0,2026-04-16,Classic Credit Card,1383.68,3460.59,F,1987-07-10,Secondary,100092,,0.0,25,,,,NORM,0,93
6,Assiut,2024-05-13,200000,A,NORM,Normal,0,2026-04-22,World Elite Card,97008.67,102785.7,F,1994-11-05,Primary,100094,,0.0,23,,,,NORM,0,95
6,Assiut,2024-05-13,200000,A,NORM,Normal,0,2026-04-22,Travel Rewards Card,-1825.86,197959.77,F,1994-11-05,Primary,100094,,0.0,23,,,,NORM,0,95
6,Assiut,2024-05-13,200000,A,NEW,New,0,2026-04-21,Business Credit Card,-5317.51,194216.59,F,1994-11-05,Primary,100094,,0.0,23,,,,NEW,0,95
8,Zagazig,2021-01-23,20000,A,NORM,Normal,0,2026-04-29,Gold Credit Card,16816.98,2848.5,F,1978-07-30,Primary,100095,,0.0,64,,,,NORM,0,96
1,Cairo Main,2020-04-17,30000,A,NORM,Normal,0,2026-04-25,Cashback Card,16243.73,13363.24,F,1960-05-05,Primary,100096,,0.0,73,,,,NORM,0,97
7,Luxor,2020-07-31,150000,A,90DA,90 Days Delinquent,90,2026-04-18,Platinum Credit Card,-14968.93,134731.34,F,1983-11-21,Secondary,100097,,13137.36,70,,,,90DA,0,98
7,Luxor,2020-07-31,150000,A,30DD,30 Days Delinquent,30,2026-04-21,Travel Rewards Card,72940.95,76982.46,F,1983-11-21,Secondary,100097,,62670.55,70,,,,30DD,0,98
7,Luxor,2020-07-31,150000,A,30DD,30 Days Delinquent,30,2026-04-20,Classic Credit Card,109454.04,40522.39,F,1983-11-21,Secondary,100097,,53298.09,70,,,,30DD,0,98
7,Luxor,2022-07-15,75000,A,NEW,New,0,2026-04-21,Platinum Credit Card,677.52,73855.86,M,1985-09-20,Primary,100098,,0.0,46,,,,NEW,0,99
7,Luxor,2022-06-29,150000,A,NORM,Normal,0,2026-04-18,Platinum Credit Card,74046.32,75816.03,M,1986-06-01,Primary,100099,,0.0,46,,,,NORM,0,100
6,Assiut,2019-08-28,20000,A,NORM,Normal,0,2026-04-19,Classic Credit Card,14082.98,5875.12,M,1992-08-17,Secondary,100100,,0.0,81,,,,NORM,0,101
10,Suez,2024-07-01,100000,A,NORM,Normal,0,2026-04-27,Platinum Credit Card,91252.74,8662.19,F,1994-01-31,Primary,100101,,0.0,22,,,,NORM,0,102
10,Suez,2024-07-01,100000,A,60DA,60 Days Delinquent,60,2026-04-24,Gold Credit Card,58914.42,41080.69,F,1994-01-31,Primary,100101,,15108.95,22,,,,60DA,0,102
10,Suez,2021-12-12,150000,A,60DA,60 Days Delinquent,60,2026-04-29,Platinum Credit Card,71603.6,77962.92,M,1962-07-09,Primary,100102,,13442.96,53,,,,60DA,0,103
8,Zagazig,2024-03-20,5000,A,NORM,Normal,0,2026-04-24,Cashback Card,3150.07,1819.01,F,1986-01-12,Primary,100103,,0.0,25,,,,NORM,0,104
8,Zagazig,2024-03-20,5000,A,NORM,Normal,0,2026-04-21,Travel Rewards Card,2901.92,1952.59,F,1986-01-12,Primary,100103,,0.0,25,,,,NORM,0,104
2,Giza,2021-11-07,10000,A,NORM,Normal,0,2026-04-22,Classic Credit Card,4130.84,5409.02,M,1996-05-17,Primary,100104,,0.0,54,,,,NORM,0,105
2,Giza,2021-11-07,10000,A,90DA,90 Days Delinquent,90,2026-04-19,Cashback Card,7310.1,2255.99,M,1996-05-17,Primary,100104,,3257.84,54,,,,90DA,0,105
7,Luxor,2021-10-17,200000,A,NORM,Normal,0,2026-04-19,Travel Rewards Card,54169.32,145486.93,F,1994-09-27,Primary,100105,,0.0,55,,,,NORM,0,106
4,Mansoura,2019-09-27,10000,A,NORM,Normal,0,2026-04-20,Classic Credit Card,-531.59,9275.13,M,1966-03-03,Primary,100108,,0.0,80,,,,NORM,0,109
4,Mansoura,2019-09-27,10000,A,60DA,60 Days Delinquent,60,2026-04-18,Cashback Card,3478.64,6047.07,M,1966-03-03,Primary,100108,,2814.74,80,,,,60DA,0,109
4,Mansoura,2019-09-27,10000,A,60DA,60 Days Delinquent,60,2026-04-28,Travel Rewards Card,427.42,9190.96,M,1966-03-03,Primary,100108,,1900.52,80,,,,60DA,0,109
3,Alexandria,2019-11-10,100000,A,NORM,Normal,0,2026-04-23,World Elite Card,18562.32,81100.49,M,1997-04-16,Primary,100109,,0.0,78,,,,NORM,0,110
6,Assiut,2024-05-25,100000,A,NORM,Normal,0,2026-04-19,Platinum Credit Card,78597.7,21243.12,M,1990-06-05,Secondary,100110,,0.0,23,,,,NORM,0,111
6,Assiut,2024-05-25,100000,A,NORM,Normal,0,2026-04-16,Travel Rewards Card,59309.18,40613.13,M,1990-06-05,Secondary,100110,,0.0,23,,,,NORM,0,111
6,Assiut,2019-02-25,150000,A,NEW,New,0,2026-04-27,World Elite Card,71845.54,77858.25,M,1984-11-15,Secondary,100111,,0.0,87,,,,NEW,0,112
6,Assiut,2022-08-27,5000,A,NORM,Normal,0,2026-04-28,Classic Credit Card,2522.43,2367.38,M,1961-03-12,Primary,100112,,0.0,44,,,,NORM,0,113
3,Alexandria,2018-06-06,30000,A,60DA,60 Days Delinquent,60,2026-04-18,Platinum Credit Card,11382.9,18244.87,M,1966-03-04,Secondary,100113,,2294.56,96,,,,60DA,0,114
4,Mansoura,2019-09-05,150000,A,NORM,Normal,0,2026-04-29,World Elite Card,4707.03,145087.22,M,1997-06-15,Primary,100114,,0.0,81,,,,NORM,0,115
2,Giza,2023-08-10,200000,A,NEW,New,0,2026-04-19,World Elite Card,15291.61,184654.71,F,1964-12-21,Primary,100115,,0.0,33,,,,NEW,0,116
2,Giza,2022-01-17,10000,A,90DA,90 Days Delinquent,90,2026-04-17,Cashback Card,4118.67,5636.71,F,1983-06-25,Primary,100116,,927.33,52,,,,90DA,0,117
5,Tanta,2018-03-08,50000,A,NORM,Normal,0,2026-04-16,Platinum Credit Card,12123.19,37520.21,M,1993-07-10,Primary,100117,,0.0,99,,,,NORM,0,118
8,Zagazig,2023-05-15,15000,A,NORM,Normal,0,2026-04-16,Gold Credit Card,11123.79,3704.87,M,1991-03-12,Secondary,100118,,0.0,36,,,,NORM,0,119
9,Ismailia,2024-02-03,100000,A,NORM,Normal,0,2026-04-18,World Elite Card,44460.92,55475.31,F,1977-11-11,Primary,100119,,0.0,27,,,,NORM,0,120
