BRANCH_ID,BRANCH_NAME,CREATION_DATE,CREDIT_LIMIT,ACTIVATED,STATUS,STATUS_NAME,DELINQUENCY,LAST_STATEMENT_DATE,PRODUCT_NAME,LEDGER_BALANCE,AVAILABLE_LIMIT,GENDER,DOB,CUSTOMER_TYPE,RIMNO,CLOSURE_DATE,OVERDUEAMOUNT,NO_OF_CYCLES,FIRST_REPLACED_CARD,SECOND_REPLACED_CARD,THIRD_REPLACED_CARD,Card account status ,DOB_WAS_MISSING,CUSTOMER_ID
8,Zagazig,2023-03-28,100000,I,CNCD,Cancelled,0,2026-01-27,World Elite Card,42522.57,57421.85,M,1983-02-02,Primary,100161,,0.0,34,,,,CNCD,0,162
9,Ismailia,2018-10-29,75000,A,SUSP,Profit Suspended,120,2026-01-21,Business Credit Card,-2791.83,71802.34,M,1972-12-11,Secondary,100164,,37359.69,88,,,,SUSP,0,165
6,Assiut,2022-02-06,15000,I,CLSC,Closed by Customer,0,2026-01-28,Titanium Credit Card,8410.97,6369.01,M,1985-01-08,Primary,100165,2025-12-15,0.0,48,,,,CLSC,0,166
9,Ismailia,2019-09-03,200000,A,SUSP,Profit Suspended,120,2026-01-28,Platinum Credit Card,138251.35,61692.76,F,1980-07-01,Primary,100166,,20689.94,78,,,,SUSP,0,167
2,Giza,2024-02-03,75000,I,CLSC,Closed by Customer,0,2026-01-22,Travel Rewards Card,69076.76,5601.31,F,1985-09-21,Primary,100173,2026-01-08,0.0,24,,,,CLSC,0,174
8,Zagazig,2020-11-16,100000,I,CLSB,Closed by Bank,0,2026-01-17,Titanium Credit Card,40950.81,58964.63,F,1989-06-04,Primary,100174,2026-02-01,0.0,63,,,,CLSB,0,175
5,Tanta,2018-08-31,10000,A,WROF,Write Off,180,2026-01-31,Titanium Credit Card,7222.42,2515.52,F,1988-12-21,Secondary,100177,2026-01-26,1756.04,90,,,,WROF,0,178
8,Zagazig,2021-03-31,5000,A,LOST,Lost,0,2026-01-30,Classic Credit Card,2163.94,2700.32,M,1968-05-10,Primary,100178,,0.0,58,,,,LOST,0,179
8,Zagazig,2018-08-25,150000,A,LOST,Lost,0,2026-01-23,Business Credit Card,32192.87,117373.5,F,1985-04-18,Secondary,100187,,0.0,90,,,,LOST,0,188
5,Tanta,2023-10-02,100000,I,CNCD,Cancelled,0,2026-01-24,Business Credit Card,51542.01,48428.33,F,1976-02-18,Primary,100201,,0.0,28,,,,CNCD,0,202
10,Suez,2024-05-10,75000,A,FRAD,Fraud,0,2026-01-18,Cashback Card,51712.7,22903.74,M,1970-10-14,Primary,100212,,0.0,21,,,,FRAD,0,213
2,Giza,2020-08-08,10000,I,CLSB,Closed by Bank,0,2026-01-22,Cashback Card,6758.83,2915.95,M,1979-08-10,Primary,100213,2025-12-14,0.0,66,,,,CLSB,0,214
2,Giza,2021-01-02,15000,A,SUSP,Profit Suspended,120,2026-01-22,Travel Rewards Card,-1202.77,13684.62,F,1963-09-06,Primary,100215,,4130.77,61,,,,SUSP,0,216
10,Suez,2023-02-19,10000,I,CLSB,Closed by Bank,0,2026-01-18,Platinum Credit Card,8916.06,1022.38,F,1968-10-08,Secondary,100220,2025-12-09,0.0,35,,,,CLSB,0,221
10,Suez,2024-04-25,75000,I,CLSB,Closed by Bank,0,2026-01-20,Cashback Card,16179.69,58320.46,M,1961-12-26,Primary,100226,2026-01-31,0.0,21,,,,CLSB,0,227
9,Ismailia,2024-06-14,20000,A,LOST,Lost,0,2026-01-25,Business Credit Card,3769.04,15907.28,F,1986-01-15,Primary,100227,,0.0,19,,,,LOST,0,228
7,Luxor,2020-01-26,15000,I,CLSC,Closed by Customer,0,2026-01-21,Travel Rewards Card,10888.27,4096.74,M,1988-03-31,Primary,100231,2026-01-16,0.0,73,,,,CLSC,0,232
3,Alexandria,2022-08-13,5000,I,CLSB,Closed by Bank,0,2026-01-24,World Elite Card,4596.59,200.58,M,1993-08-24,Primary,100243,2026-01-25,0.0,42,,,,CLSB,0,244
8,Zagazig,2021-09-02,200000,I,CLSB,Closed by Bank,0,2026-01-22,Classic Credit Card,142121.64,57650.2,F,1981-11-22,Primary,100245,2026-01-16,0.0,53,,,,CLSB,0,246
7,Luxor,2021-06-05,20000,I,CLSD,Closed,0,2026-02-01,Travel Rewards Card,18969.44,933.12,M,1988-01-23,Primary,100249,2025-12-16,0.0,56,,,,CLSD,0,250
4,Mansoura,2019-02-16,15000,A,LOST,Lost,0,2026-01-23,Gold Credit Card,5178.25,9720.65,F,1963-11-21,Primary,100253,,0.0,84,,,,LOST,0,254
7,Luxor,2022-07-06,10000,A,LOST,Lost,0,2026-01-28,Platinum Credit Card,474.62,9324.66,F,1991-06-25,Primary,100258,,0.0,43,,,,LOST,0,259
6,Assiut,2023-10-20,30000,I,CLSB,Closed by Bank,0,2026-01-20,Platinum Credit Card,20758.88,8881.12,F,1983-06-17,Primary,100261,2026-01-16,0.0,27,,,,CLSB,0,262
1,Cairo Main,2022-01-30,75000,I,CLSB,Closed by Bank,0,2026-01-29,Platinum Credit Card,31444.38,43204.82,F,1981-02-28,Primary,100264,2026-01-15,0.0,48,,,,CLSB,0,265
5,Tanta,2018-11-16,200000,A,WROF,Write Off,180,2026-01-24,Cashback Card,133812.95,65734.68,M,1997-01-19,Primary,100265,2026-01-27,77011.72,87,,,,WROF,0,266
3,Alexandria,2022-08-07,5000,I,CLSB,Closed by Bank,0,2026-01-29,Titanium Credit Card,3004.67,1974.28,F,1960-04-14,Primary,100268,2026-01-25,0.0,42,,,,CLSB,0,269
2,Giza,2023-12-11,20000,A,LOST,Lost,0,2026-01-19,Travel Rewards Card,3010.9,16699.04,M,1969-03-15,Primary,100269,,0.0,26,,,,LOST,0,270
2,Giza,2019-07-12,200000,I,CLSD,Closed,0,2026-01-18,Gold Credit Card,748.88,198790.79,M,1969-02-03,Primary,100272,2026-01-16,0.0,79,,,,CLSD,0,273
3,Alexandria,2022-07-15,100000,I,CLSB,Closed by Bank,0,2026-01-27,Titanium Credit Card,58070.13,41559.52,M,1961-05-24,Primary,100275,2025-12-09,0.0,43,,,,CLSB,0,276
10,Suez,2024-12-02,20000,A,LOST,Lost,0,2026-01-23,World Elite Card,4777.96,15166.3,F,1987-10-10,Primary,100279,,0.0,14,,,,LOST,0,280
10,Suez,2019-08-06,200000,I,CNCD,Cancelled,0,2026-01-28,Titanium Credit Card,31523.87,168363.21,F,1985-04-13,Primary,100284,,0.0,79,,,,CNCD,0,285
1,Cairo Main,2019-08-29,200000,I,CLSB,Closed by Bank,0,2026-01-24,Platinum Credit Card,101988.08,97698.29,F,1960-12-25,Primary,100286,2026-01-09,0.0,78,,,,CLSB,0,287
10,Suez,2020-01-16,200000,I,CLSC,Closed by Customer,0,2026-01-25,Cashback Card,186955.89,12689.93,M,1961-06-14,Primary,100289,2025-12-18,0.0,73,,,,CLSC,0,290
6,Assiut,2024-11-18,100000,I,CLSD,Closed,0,2026-01-23,Classic Credit Card,93551.69,6340.71,F,1986-08-24,Primary,100294,2025-12-27,0.0,14,,,,CLSD,0,295
8,Zagazig,2018-08-12,50000,I,CNCD,Cancelled,0,2026-01-30,Classic Credit Card,-2219.03,47403.74,F,1966-11-21,Primary,100296,,0.0,91,,,,CNCD,0,297
4,Mansoura,2021-01-05,200000,A,LOST,Lost,0,2026-01-22,Classic Credit Card,61364.74,138431.47,M,1997-07-19,Secondary,100299,,0.0,61,,,,LOST,0,300
7,Luxor,2022-06-16,150000,A,LOST,Lost,0,2026-01-21,Cashback Card,68336.55,81661.12,F,1984-12-15,Primary,100303,,0.0,44,,,,LOST,0,304
9,Ismailia,2022-09-15,10000,A,LOST,Lost,0,2026-01-21,Travel Rewards Card,979.06,8710.5,M,1995-01-24,Primary,100304,,0.0,41,,,,LOST,0,305
1,Cairo Main,2019-10-14,10000,I,CLSD,Closed,0,2026-01-25,World Elite Card,6021.4,3945.87,M,1983-02-11,Primary,100309,2026-01-01,0.0,76,,,,CLSD,0,310
4,Mansoura,2023-06-26,200000,I,CLSC,Closed by Customer,0,2026-01-30,Business Credit Card,128603.86,70976.61,F,1976-09-15,Primary,100311,2026-01-12,0.0,31,,,,CLSC,0,312
5,Tanta,2022-05-03,5000,I,CLSC,Closed by Customer,0,2026-01-26,Platinum Credit Card,2455.73,2193.17,M,1961-03-25,Primary,100312,2026-01-24,0.0,45,,,,CLSC,0,313
9,Ismailia,2020-01-20,50000,A,LOST,Lost,0,2026-01-17,Gold Credit Card,41848.69,7795.1,M,1994-03-22,Primary,100319,,0.0,73,,,,LOST,0,320
5,Tanta,2024-10-16,15000,A,SUSP,Profit Suspended,120,2026-01-21,Travel Rewards Card,1405.53,13213.2,M,1987-12-08,Primary,100330,,7354.48,15,,,,SUSP,0,331
7,Luxor,2020-10-15,100000,I,CLSC,Closed by Customer,0,2026-01-20,Cashback Card,88407.15,11270.45,M,1989-09-06,Primary,100339,2025-12-16,0.0,64,,,,CLSC,0,340
4,Mansoura,2022-03-31,75000,I,CLSC,Closed by Customer,0,2026-01-27,Titanium Credit Card,28270.08,46290.2,F,1984-09-10,Primary,100341,2026-01-08,0.0,46,,,,CLSC,0,342
6,Assiut,2023-07-31,5000,A,FRAD,Fraud,0,2026-01-23,Gold Credit Card,4130.17,685.79,M,1965-04-28,Primary,100342,,0.0,30,,,,FRAD,0,343
9,Ismailia,2020-07-07,150000,I,CLSC,Closed by Customer,0,2026-01-30,Travel Rewards Card,16973.61,132951.09,F,1998-10-17,Secondary,100354,2025-12-05,0.0,67,,,,CLSC,0,355
8,Zagazig,2018-02-06,10000,I,CNCD,Cancelled,0,2026-01-20,Cashback Card,8308.15,1657.41,M,1985-03-06,Primary,100361,,0.0,97,,,,CNCD,0,362
3,Alexandria,2020-10-28,150000,I,CLSC,Closed by Customer,0,2026-01-19,Gold Credit Card,-6808.26,143072.34,F,1995-08-17,Primary,100365,2026-01-15,0.0,64,,,,CLSC,0,366
6,Assiut,2020-08-18,10000,I,CLSB,Closed by Bank,0,2026-01-30,World Elite Card,-898.72,9094.56,F,1965-10-01,Primary,100372,2025-12-23,0.0,66,,,,CLSB,0,373
10,Suez,2024-05-05,200000,A,LOST,Lost,0,2026-01-29,Cashback Card,183513.05,16171.45,M,1966-11-01,Primary,100373,,0.0,21,,,,LOST,0,374
6,Assiut,2020-06-15,100000,I,CLSB,Closed by Bank,0,2026-01-23,Titanium Credit Card,69410.06,30476.08,F,1961-10-24,Primary,100379,2025-12-31,0.0,68,,,,CLSB,0,380
10,Suez,2024-05-24,15000,A,LOST,Lost,0,2026-01-17,Travel Rewards Card,2463.77,12159.08,M,1984-06-01,Primary,100381,,0.0,20,,,,LOST,0,382
3,Alexandria,2023-10-01,5000,A,FRAD,Fraud,0,2026-01-19,Platinum Credit Card,499.0,4207.39,F,1966-01-16,Primary,100385,,0.0,28,,,,FRAD,0,386
7,Luxor,2019-03-21,5000,I,CLSB,Closed by Bank,0,2026-01-27,Titanium Credit Card,284.27,4532.87,M,1965-12-06,Primary,100388,2025-12-03,0.0,83,,,,CLSB,0,389
8,Zagazig,2019-10-25,10000,I,CLSB,Closed by Bank,0,2026-01-21,Titanium Credit Card,2880.46,6634.32,M,1995-02-16,Primary,100395,2026-01-19,0.0,76,,,,CLSB,0,396
3,Alexandria,2024-09-24,75000,I,CLSD,Closed,0,2026-01-17,Gold Credit Card,46702.19,27842.74,M,1981-02-26,Primary,100396,2025-12-28,0.0,16,,,,CLSD,0,397
5,Tanta,2022-06-25,50000,I,CLSB,Closed by Bank,0,2026-01-17,Travel Rewards Card,15167.53,34758.29,M,1994-12-22,Primary,100399,2025-12-06,0.0,43,,,,CLSB,0,400
9,Ismailia,2024-04-09,200000,I,CLSC,Closed by Customer,0,2026-01-26,Cashback Card,181237.28,18629.72,M,1972-10-05,Secondary,100400,2026-01-15,0.0,22,,,,CLSC,0,401
5,Tanta,2024-01-13,200000,A,SUSP,Profit Suspended,120,2026-01-26,World Elite Card,81336.16,118590.78,F,1999-04-20,Primary,100402,,33094.53,25,,,,SUSP,0,403
3,Alexandria,2019-02-26,10000,I,CLSC,Closed by Customer,0,2026-01-20,Gold Credit Card,6814.67,3044.62,M,1977-10-23,Primary,100420,2026-01-20,0.0,84,,,,CLSC,0,421
1,Cairo Main,2019-07-13,50000,I,CLSB,Closed by Bank,0,2026-01-27,World Elite Card,8247.46,41496.99,M,1983-06-23,Secondary,100425,2026-01-19,0.0,79,,,,CLSB,0,426
5,Tanta,2023-12-19,30000,I,CLSB,Closed by Bank,0,2026-02-01,Travel Rewards Card,23859.46,5830.9,M,1972-10-08,Primary,100428,2026-01-08,0.0,25,,,,CLSB,0,429
7,Luxor,2023-08-04,50000,I,CLSD,Closed,0,2026-02-01,Business Credit Card,41586.5,8013.22,M,1973-12-22,Primary,100431,2025-12-04,0.0,30,,,,CLSD,0,432
6,Assiut,2019-11-17,30000,A,LOST,Lost,0,2026-01-24,Gold Credit Card,24605.84,5039.21,M,1960-09-03,Primary,100435,,0.0,75,,,,LOST,0,436
2,Giza,2023-06-22,20000,A,SUSP,Profit Suspended,120,2026-01-31,Cashback Card,7142.23,12381.7,M,1965-08-23,Primary,100437,,6118.07,31,,,,SUSP,0,438
9,Ismailia,2020-01-30,5000,I,CNCD,Cancelled,0,2026-01-17,Cashback Card,3528.39,1397.79,M,1977-01-01,Secondary,100440,,0.0,73,,,,CNCD,0,441
9,Ismailia,2024-08-14,30000,I,CLSC,Closed by Customer,0,2026-01-27,Classic Credit Card,27955.49,1971.98,M,1987-12-28,Secondary,100443,2025-12-27,0.0,17,,,,CLSC,0,444
2,Giza,2023-10-29,10000,A,FRAD,Fraud,0,2026-01-27,Gold Credit Card,4711.97,5028.25,F,1969-09-07,Primary,100445,,0.0,27,,,,FRAD,0,446
10,Suez,2024-04-25,150000,I,CNCD,Cancelled,0,2026-01-26,Titanium Credit Card,20565.83,129112.22,F,1970-10-18,Secondary,100448,,0.0,21,,,,CNCD,0,449
1,Cairo Main,2018-05-22,30000,I,CLSC,Closed by Customer,0,2026-01-30,Classic Credit Card,27532.33,2067.7,M,1992-07-30,Secondary,100449,2026-01-13,0.0,93,,,,CLSC,0,450
8,Zagazig,2023-06-23,200000,A,LOST,Lost,0,2026-01-23,Gold Credit Card,68602.68,131218.56,F,1967-10-03,Primary,100452,,0.0,31,,,,LOST,0,453
3,Alexandria,2023-08-20,20000,I,CNCD,Cancelled,0,2026-01-20,Platinum Credit Card,8499.89,11324.36,F,1974-08-29,Primary,100454,,0.0,29,,,,CNCD,0,455
1,Cairo Main,2023-12-09,30000,I,CLSD,Closed,0,2026-02-01,Cashback Card,656.82,29260.96,M,1971-02-05,Primary,100465,2026-01-09,0.0,26,,,,CLSD,0,466
1,Cairo Main,2018-03-03,30000,I,CLSB,Closed by Bank,0,2026-01-26,Travel Rewards Card,22238.6,7667.07,M,1978-04-30,Primary,100473,2026-01-08,0.0,96,,,,CLSB,0,474
10,Suez,2024-02-17,15000,A,SUSP,Profit Suspended,120,2026-01-19,Travel Rewards Card,2039.36,12506.89,F,1991-03-24,Primary,100478,,4574.61,23,,,,SUSP,0,479
3,Alexandria,2018-01-15,200000,I,CLSB,Closed by Bank,0,2026-01-28,World Elite Card,78681.5,121074.61,F,1969-02-05,Primary,100482,2026-01-27,0.0,97,,,,CLSB,0,483
9,Ismailia,2024-12-13,150000,I,CLSD,Closed,0,2026-01-22,Titanium Credit Card,122773.36,26929.42,M,1972-06-22,Primary,100484,2025-12-27,0.0,13,,,,CLSD,0,485
10,Suez,2022-08-23,5000,A,LOST,Lost,0,2026-01-24,Cashback Card,3768.85,739.22,M,1978-08-07,Primary,100491,,0.0,41,,,,LOST,0,492
9,Ismailia,2019-11-11,200000,I,CLSC,Closed by Customer,0,2026-01-24,Travel Rewards Card,98979.14,101015.93,M,1997-10-14,Primary,100496,2026-01-17,0.0,75,,,,CLSC,0,497
8,Zagazig,2018-09-28,50000,I,CLSB,Closed by Bank,0,2026-01-31,Titanium Credit Card,28862.97,20837.48,F,1977-03-20,Primary,100510,2026-01-09,0.0,89,,,,CLSB,0,511
7,Luxor,2022-04-19,20000,I,CLSC,Closed by Customer,0,2026-01-18,Business Credit Card,16976.94,2896.6,F,1994-07-22,Primary,100527,2026-01-19,0.0,46,,,,CLSC,0,528
10,Suez,2020-09-21,15000,A,WROF,Write Off,180,2026-01-21,Classic Credit Card,1948.5,12573.41,F,1962-01-20,Primary,100545,2026-01-07,4446.95,65,,,,WROF,0,546
2,Giza,2024-06-17,150000,I,CLSC,Closed by Customer,0,2026-01-17,Platinum Credit Card,-6037.77,143759.27,M,1990-09-08,Primary,100547,2026-01-11,0.0,19,,,,CLSC,0,548
5,Tanta,2022-08-28,15000,I,CLSD,Closed,0,2026-01-20,Cashback Card,362.07,14520.09,M,1966-05-03,Primary,100548,2026-01-07,0.0,41,,,,CLSD,0,549
8,Zagazig,2018-12-07,150000,I,CLSD,Closed,0,2026-01-26,Classic Credit Card,90252.42,59411.76,M,1970-10-15,Primary,100562,2025-12-22,0.0,87,,,,CLSD,0,563
8,Zagazig,2022-02-16,10000,A,SUSP,Profit Suspended,120,2026-01-24,Titanium Credit Card,4261.31,5633.16,M,1987-11-08,Secondary,100569,,2328.85,48,,,,SUSP,0,570
2,Giza,2021-02-04,10000,I,CLSC,Closed by Customer,0,2026-01-31,Platinum Credit Card,9433.13,260.64,M,1967-05-23,Secondary,100570,2025-12-17,0.0,60,,,,CLSC,0,571
6,Assiut,2022-03-08,100000,A,LOST,Lost,0,2026-01-19,Platinum Credit Card,74251.07,25612.11,M,1966-08-20,Secondary,100576,,0.0,47,,,,LOST,0,577
6,Assiut,2018-01-18,150000,I,CLSB,Closed by Bank,0,2026-01-31,Cashback Card,100408.14,49208.47,F,1966-12-31,Primary,100577,2025-12-26,0.0,97,,,,CLSB,0,578
8,Zagazig,2018-12-24,150000,I,CLSD,Closed,0,2026-01-27,Travel Rewards Card,-11741.18,138193.88,F,1990-05-16,Primary,100580,2025-12-21,0.0,86,,,,CLSD,0,581
2,Giza,2020-05-01,30000,I,CLSB,Closed by Bank,0,2026-01-24,Business Credit Card,-2895.16,26985.06,F,1966-06-11,Primary,100583,2026-01-25,0.0,70,,,,CLSB,0,584
10,Suez,2019-11-16,150000,I,CLSD,Closed,0,2026-01-21,Cashback Card,107970.57,41750.7,F,1993-10-05,Primary,100590,2026-01-30,0.0,75,,,,CLSD,0,591
5,Tanta,2018-09-29,30000,A,FRAD,Fraud,0,2026-01-21,Classic Credit Card,5841.04,23734.09,M,1961-12-10,Secondary,100596,,0.0,89,,,,FRAD,0,597
1,Cairo Main,2020-06-07,20000,I,CLSB,Closed by Bank,0,2026-01-29,World Elite Card,17559.62,2138.93,M,1983-09-21,Secondary,100598,2026-01-16,0.0,68,,,,CLSB,0,599
10,Suez,2022-01-28,75000,A,LOST,Lost,0,2026-01-31,Titanium Credit Card,26949.25,47924.69,M,1973-06-08,Primary,100616,,0.0,48,,,,LOST,0,617
7,Luxor,2020-07-14,200000,A,SUSP,Profit Suspended,120,2026-01-28,Gold Credit Card,137148.11,62589.75,F,1996-02-03,Primary,100617,,24858.87,67,,,,SUSP,0,618
7,Luxor,2018-09-21,20000,I,CNCD,Cancelled,0,2026-01-21,Travel Rewards Card,9586.68,10092.38,M,1974-04-17,Primary,100621,,0.0,89,,,,CNCD,0,622
2,Giza,2023-08-12,10000,I,CNCD,Cancelled,0,2026-01-19,World Elite Card,-964.61,8556.08,M,1985-08-11,Primary,100625,,0.0,30,,,,CNCD,0,626
5,Tanta,2020-08-22,30000,I,CLSC,Closed by Customer,0,2026-01-30,Titanium Credit Card,4286.09,25280.63,F,1964-01-18,Primary,100630,2025-12-28,0.0,66,,,,CLSC,0,631
9,Ismailia,2021-08-31,100000,I,CLSC,Closed by Customer,0,2026-01-18,Classic Credit Card,32959.51,66544.83,F,1993-02-03,Primary,100632,2026-01-27,0.0,53,,,,CLSC,0,633
9,Ismailia,2022-12-08,5000,A,SUSP,Profit Suspended,120,2026-02-01,Titanium Credit Card,1836.65,3005.48,M,1998-04-07,Primary,100645,,2015.7,38,,,,SUSP,0,646
3,Alexandria,2021-05-15,20000,I,CLSC,Closed by Customer,0,2026-02-01,Travel Rewards Card,11598.5,8372.88,M,1965-09-24,Primary,100656,2026-01-10,0.0,57,,,,CLSC,0,657
10,Suez,2023-02-07,100000,I,CLSC,Closed by Customer,0,2026-01-31,World Elite Card,-1956.59,97955.55,M,1992-06-24,Primary,100659,2026-01-02,0.0,36,,,,CLSC,0,660
2,Giza,2024-12-25,50000,I,CLSC,Closed by Customer,0,2026-01-27,Business Credit Card,33771.58,16097.62,M,1982-03-12,Primary,100667,2026-01-02,0.0,13,,,,CLSC,0,668
2,Giza,2024-11-05,200000,I,CNCD,Cancelled,0,2026-01-23,Gold Credit Card,61874.98,137947.68,M,1964-09-30,Primary,100673,,0.0,15,,,,CNCD,0,674
8,Zagazig,2018-01-27,20000,A,LOST,Lost,0,2026-01-23,Business Credit Card,17140.09,2848.28,M,1978-08-25,Primary,100675,,0.0,97,,,,LOST,0,676
6,Assiut,2022-07-15,20000,A,SUSP,Profit Suspended,120,2026-01-20,World Elite Card,2080.91,17655.98,F,1999-10-26,Primary,100680,,7251.9,43,,,,SUSP,0,681
